FEATURE_ID,SVDATE,RES_PEDEST,RES_BRIDGE,RES_TUNNEL,RES_STEPS,RES_LIFT,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry,res_length_m
RWG135385,2017-11-29,1,0,0,0,0,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG135385_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135385_2.jpg,"list(c(-0.1613224522, -0.1611796336, 51.4748157206, 51.4748289701))",10.0005633307883
RWG153805,2018-01-11,1,1,0,0,0,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG153805_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG153805_2.jpg,"list(c(-0.1497129396, -0.1497296099, 51.4833421992, 51.4834320325))",10.0555008985292
RWG280782,2018-02-21,1,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/RWG280782_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG280782_2.jpg,"list(c(-0.1846446913, -0.1855450914, -0.1855330906, -0.1855679894, -0.1855956888, -0.1857277888, -0.18596379, -0.1861568886, -0.1861308885, -0.1860698886, -0.1860415874, 51.5778952703, 51.5775078706, 51.5773863709, 51.5770882715, 51.5770041707, 51.5769398716, 51.5768597712, 51.5767064715, 51.5766760713, 51.5766048712, 51.5765717718), c(-0.1846446913, -0.1837839922, -0.1830090954, 51.5778952703, 51.5782095692, 51.5788892687), c(-0.1847145927, -0.1846300927, -0.1846446913, 51.5782464699, 51.5781611696, 
51.5778952703))",403.114538369905
RWG038543,2017-08-20,1,0,0,0,0,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG038543_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG038543_2.jpg,"list(c(-0.1585677892, -0.1575812892, 51.5563030685, 51.5563192684), c(-0.1575812892, -0.1563497884, -0.1560433881, 51.5563192684, 51.5563579683, 51.5563266679), c(-0.1556790879, -0.1548306867, -0.1534236858, -0.1531184849, -0.1517875852, -0.1516641839, -0.1496750842, -0.1496068839, 51.5563104681, 51.5562726677, 51.5562371681, 51.5561779686, 51.5559196677, 51.5558956685, 51.5554930695, 51.5554182696), c(-0.1560433881, -0.1556790879, 51.5563266679, 51.5563104681), c(-0.1575763882, -0.1575812892, 51.556410268, 
51.5563192684), c(-0.1575763882, -0.1574140882, -0.1571511887, -0.1569505889, -0.1566673889, -0.1563711884, 51.556410268, 51.5564273691, 51.5564655681, 51.5564755693, 51.5564220679, 51.5564268691), c(-0.1563711884, -0.1563648881, -0.1562119883, -0.1560433881, 51.5564268691, 51.5564256685, 51.5563717684, 51.5563266679), c(-0.1563711884, -0.156482989, -0.1566278884, -0.1567108878, -0.1567895877, -0.156849788, 51.5564268691, 51.5564923678, 51.5565531687, 51.5565921689, 51.5566161685, 51.5566240686), 
    c(-0.156849788, -0.1569151881, -0.1571554882, -0.157376589, -0.1575678892, -0.1575763882, 51.5566240686, 51.556617468, 51.5565006688, 51.5564806692, 51.5564583688, 51.556410268), c(-0.1568567882, -0.156849788, 51.5567068677, 51.5566240686), c(-0.1568567882, -0.1567832881, -0.1566419872, -0.1564213886, -0.1562275885, -0.1559940881, -0.1556790879, 51.5567068677, 51.5566755679, 51.5566334679, 51.556542068, 51.5564491686, 51.5564048687, 51.5563104681), c(-0.1568567882, -0.1569046884, -0.1572562894, 
    51.5567068677, 51.5567307685, 51.5570420686), c(-0.1501167833, -0.1502705822, -0.1508390833, -0.1508881839, -0.151383684, -0.1521048839, -0.1532195838, 51.5573197681, 51.5574810672, 51.5573436663, 51.5572988672, 51.5576059659, 51.5579612664, 51.5584483654), c(-0.1548757861, -0.1547248868, -0.1545225856, -0.1543348859, -0.1542526859, -0.1542238853, -0.1541621863, -0.1541251858, -0.1541359858, -0.1542647856, -0.1544134858, -0.1546901868, -0.1550819859, -0.155587587, -0.1557940876, -0.1559414878, 
    -0.1561399878, -0.1562935886, -0.1564360881, -0.1564866881, -0.1565374879, -0.1566104888, -0.156699188, -0.1568163884, -0.1568567882, 51.5580600659, 51.5579630661, 51.5578402668, 51.5577539673, 51.5576897673, 51.5576002666, 51.5575083663, 51.5573923667, 51.5572139677, 51.5570831675, 51.5569938678, 51.5568712682, 51.5567117677, 51.5565072677, 51.5564753684, 51.5564760691, 51.5565120687, 51.5565784679, 51.5566633683, 51.5567068677, 51.5567287683, 51.5567590677, 51.5567619687, 51.5567292687, 51.5567068677
    ), c(-0.1532195838, -0.153199484, 51.5584483654, 51.5588399649), c(-0.153384984, -0.1532195838, 51.5585092662, 51.5584483654), c(-0.1534412843, -0.1534542846, -0.1534541839, -0.153384984, 51.5587099657, 51.5586606661, 51.5586107657, 51.5585092662), c(-0.152731984, -0.1526719829, -0.1526430836, 51.5590911651, 51.5590112653, 51.5589727651), c(-0.1579278884, -0.1573375891, -0.1564575871, -0.1546545868, -0.1538748841, -0.153703585, -0.153630085, -0.153384984, 51.5594495671, 51.5592881674, 51.5590881664, 
    51.5587705655, 51.558627466, 51.5585971657, 51.5585781657, 51.5585092662))",2052.79044243251
RWG109085,2017-11-16,1,0,0,0,0,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG109085_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109085_2.jpg,"list(c(-0.016606378, -0.0165571293, 51.4909024484, 51.4912232944))",35.8390694109591
RWG109086,2017-11-16,1,0,0,0,0,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG109086_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109086_2.jpg,"list(c(-0.016208857, -0.0159684097, -0.015935042, -0.0159147455, -0.0159040867, -0.0158666131, -0.0158294479, -0.0157697418, -0.0157125069, -0.0156440016, 51.4927478156, 51.4927351933, 51.4927336655, 51.4928499115, 51.4928759041, 51.4929050122, 51.492926987, 51.4929414426, 51.4929428535, 51.4929405044))",55.8540418404841
RWG082656,2017-10-07,1,0,1,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG082656_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG082656_2.jpg,"list(c(-0.0665272928, -0.0666249676, 51.4984968673, 51.4978646247))",70.6266717402597
RWG153909,2018-01-18,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,"list(c(-0.0847516271, -0.0846435852, 51.4939619621, 51.4940099405))",9.18737647688228
RWG136030,2017-12-04,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,"list(c(-0.0629665087, -0.0631133414, 51.4741462411, 51.474146028))",10.1696366831932
RWG153892,2018-01-16,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,"list(c(-0.0871371773, -0.0867557713, 51.5056403191, 51.5053644179))",40.4727643680406
RWG154205,2018-01-15,1,0,0,0,0,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG154205_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154205_2.jpg,"list(c(-0.1920139184, -0.1920021958, -0.1920025779, -0.1920170466, 51.4586538754, 51.4586909473, 51.4587099154, 51.4587372039))",9.5064331125126
RWG088582,2017-08-01,1,0,0,0,0,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088582_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088582_2.jpg,"list(c(-0.2078726065, -0.2074220669, 51.4634776441, 51.4634009975))",32.3543242015333
RWG089505,2017-08-18,1,1,0,0,0,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG089505_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089505_2.jpg,"list(c(-0.1697428924, -0.1696070934, 51.5632404674, 51.5633973668), c(-0.1696070934, -0.1698161923, -0.1700736919, -0.170499691, 51.5633973668, 51.5636623667, 51.5638924663, 51.5642551663), c(-0.1696070934, -0.1694425934, -0.1693109933, -0.1691135922, -0.1691861927, 51.5633973668, 51.563438267, 51.5640032665, 51.5643050659, 51.5645469662), c(-0.1659993927, -0.1666521938, -0.167332694, 51.5633834658, 51.5634429661, 51.5636324655), c(-0.1659993927, -0.1666167931, 51.5633834658, 51.5638258655), c(-0.1625210902, 
-0.1631530908, -0.1639829908, -0.1644619912, -0.1655350931, -0.1658580926, -0.1659993927, 51.5634592666, 51.5633333665, 51.5632762661, 51.5632830667, 51.5633732664, 51.563387267, 51.5633834658), c(-0.167332694, -0.1674509933, -0.1676204948, -0.1678819944, -0.1680765948, -0.1682607954, 51.5636324655, 51.5635800662, 51.5634664666, 51.5632856668, 51.5631126657, 51.5629154663), c(-0.167332694, -0.1675529938, -0.1678551937, -0.1679371937, 51.5636324655, 51.5637106658, 51.5638057655, 51.5638845664), c(-0.1617431885, 
-0.1625210902, 51.5635700664, 51.5634592666), c(-0.1710637925, -0.1708362916, 51.5637440677, 51.5639164671), c(-0.1666167931, -0.167332694, 51.5638258655, 51.5636324655), c(-0.1666167931, -0.1673777924, -0.1676090918, -0.1677027931, 51.5638258655, 51.5642206658, 51.5643341657, 51.5644047648), c(-0.1708362916, -0.1707322929, -0.1705538913, -0.170499691, 51.5639164671, 51.5639965672, 51.5641892659, 51.5642551663), c(-0.1708362916, -0.1711370911, -0.1713000904, -0.1714946905, -0.1714830913, 51.5639164671, 
51.5642288667, 51.5643408664, 51.5644856665, 51.5647019673), c(-0.1679371937, -0.1676499926, 51.5638845664, 51.5639425662), c(-0.1679371937, -0.1682057931, 51.5638845664, 51.5639888662), c(-0.1676499926, -0.167474693, -0.167377692, -0.167332694, 51.5639425662, 51.5638984656, 51.5637871663, 51.5636324655), c(-0.1733034908, -0.1734292897, -0.1735130904, 51.5640649681, 51.5642392681, 51.5642183677), c(-0.1682057931, -0.1680043928, 51.5639888662, 51.5641326654), c(-0.1682057931, -0.1690636928, -0.1691861927, 
51.5639888662, 51.5644062651, 51.5645469662), c(-0.1731259895, -0.17327999, -0.1735117892, -0.1737434895, -0.1738550895, -0.1736364895, 51.5641226676, 51.5644963678, 51.5647203667, 51.564896468, 51.5650405666, 51.5652129661), c(-0.1736770905, -0.1737691901, -0.1736526909, 51.5641645678, 51.5641351682, 51.5639497682), c(-0.1680043928, -0.1676499926, 51.5641326654, 51.5639425662), c(-0.1680043928, -0.1681311926, 51.5641326654, 51.5641929655), c(-0.170499691, -0.1703188914, 51.5642551663, 51.5645016659
), c(-0.170499691, -0.1705018918, -0.1705018908, -0.1707078912, -0.1709567899, -0.1711231899, 51.5642551663, 51.5644209665, 51.5646343663, 51.5648157658, 51.5650291653, 51.5651075658), c(-0.1763751881, -0.1760034888, -0.1756310891, 51.5644352686, 51.564540869, 51.5646635682), c(-0.1677027931, -0.1670427913, -0.1668389918, -0.1664312908, -0.1662649912, -0.1660771915, -0.1659537914, -0.1658733911, -0.1656962902, -0.1655997898, -0.1656319898, -0.1655523901, 51.5644047648, 51.5645027651, 51.564459366, 
51.5645060652, 51.5644927658, 51.564642765, 51.5646728656, 51.5647895653, 51.5648262652, 51.5649662652, 51.565046266, 51.5650533645), c(-0.1677027931, -0.1680968926, -0.1684331921, -0.1688831915, -0.1690510902, -0.1692217915, -0.1693586909, -0.1694540914, -0.1695137907, 51.5644047648, 51.5647019655, 51.5648419648, 51.5650419646, 51.5651079656, 51.5652039649, 51.5652684657, 51.565286165, 51.5652991644), c(-0.1703188914, -0.1700923911, -0.1699819903, 51.5645016659, 51.5647241656, 51.5648695653), c(-0.1703188914, 
-0.1703633908, -0.1707389909, 51.5645016659, 51.5648412655, 51.5653358659), c(-0.1651540905, -0.1655280916, -0.1660253914, -0.1666167931, 51.5644427648, 51.5643068662, 51.5641163653, 51.5638258655), c(-0.1691861927, -0.1692837912, -0.1697686914, -0.1699819903, 51.5645469662, 51.5646590658, 51.5647239657, 51.5648695653), c(-0.1756310891, -0.1754820885, -0.1753714889, -0.1748608892, 51.5646635682, 51.5646971678, 51.5647014682, 51.5647127678), c(-0.1756310891, -0.1756787879, -0.1758224878, 51.5646635682, 
51.5647106688, 51.5653336682), c(-0.1748608892, -0.1746950894, -0.1746687886, -0.1745042892, 51.5647127678, 51.5646905676, 51.5646877682, 51.5647862677), c(-0.1748608892, -0.1747127881, -0.1741646888, -0.1737739886, 51.5647127678, 51.5648178668, 51.5650278672, 51.5651684673), c(-0.1714830913, -0.171549991, -0.1716572903, -0.1718878902, -0.1720166904, -0.1722731899, 51.5647019673, 51.5646770667, 51.5646720666, 51.5645519663, 51.5644486672, 51.5643637678), c(-0.1714830913, -0.1714803896, -0.1715130905, 
51.5647019673, 51.5647517667, 51.5648103667), c(-0.1642568896, -0.1644306896, -0.16505859, -0.1651540905, 51.5646831656, 51.5646554653, 51.5644774659, 51.5644427648), c(-0.1719238904, -0.1715130905, 51.5648164666, 51.5648103667), c(-0.1715130905, -0.1715575901, -0.1717292892, -0.1718150902, -0.1719180893, -0.1722424888, 51.5648103667, 51.5648904663, 51.5650238664, 51.5652105667, 51.565450666, 51.5656025664), c(-0.1699819903, -0.1697557916, -0.1695137907, 51.5648695653, 51.5650439657, 51.5652991644
), c(-0.1644142903, -0.1642568896, 51.5649862659, 51.5646831656), c(-0.1644142903, -0.1638723899, -0.1636900885, -0.1634915888, -0.1633788881, -0.1631213879, -0.1628638878, -0.1625044884, -0.1622952874, -0.1620990883, 51.5649862659, 51.5651029656, 51.565163065, 51.5651730655, 51.5652530653, 51.5652930654, 51.5653830657, 51.5653830657, 51.5653397657, 51.5653746649), c(-0.1711231899, -0.1712924894, -0.1714077897, -0.17145609, -0.1714830913, 51.5651075658, 51.5650171664, 51.5648887664, 51.5647370666, 
51.5647019673), c(-0.1711231899, -0.1712399898, -0.1714459888, -0.1716434894, -0.1721289893, 51.5651075658, 51.5651625661, 51.5653386651, 51.5654239658, 51.565629466), c(-0.1737739886, -0.1736364895, 51.5651684673, 51.5652129661), c(-0.1655523901, -0.1654718905, -0.1652679905, -0.1651540905, 51.5650533645, 51.5648666662, 51.5647132663, 51.5644427648), c(-0.1655523901, -0.1652993891, -0.1650472892, -0.1649452889, -0.1646985895, -0.1645536897, -0.1644893901, -0.1644142903, 51.5650533645, 51.5650663652, 
51.5651129645, 51.5652096657, 51.5651530658, 51.5651630653, 51.5651263653, 51.5649862659), c(-0.1736364895, -0.1729108889, -0.1727477882, 51.5652129661, 51.565419367, 51.565466466), c(-0.1620667884, -0.1626066886, -0.1637702894, -0.1642568896, 51.5651179652, 51.5650028656, 51.5647608651, 51.5646831656), c(-0.1620667884, -0.1620077883, -0.162000188, -0.1620344882, -0.1621230896, -0.1622149898, -0.1624007898, -0.1625210902, 51.5651179652, 51.5649253657, 51.5645344662, 51.5642074667, 51.5640819658, 
51.5639150658, 51.5636119656, 51.5634592666), c(-0.1758224878, -0.1756881873, 51.5653336682, 51.5657154671), c(-0.1758224878, -0.1763628875, -0.1765871865, -0.1768905865, -0.1770609871, -0.1770821873, 51.5653336682, 51.5656043674, 51.5656925674, 51.5658020674, 51.5658404676, 51.5658478678), c(-0.1619875877, -0.1620667884, 51.5651348657, 51.5651179652), c(-0.1695137907, -0.1696283909, -0.1697557909, -0.1698199907, -0.1699663905, 51.5652991644, 51.565324465, 51.5653561646, 51.5653903653, 51.5654793642
), c(-0.1707389909, -0.1711231899, 51.5653358659, 51.5651075658), c(-0.1707389909, -0.1708219898, -0.1709587895, -0.17093629, 51.5653358659, 51.5654697654, 51.5655898658, 51.5656649652), c(-0.1701710903, -0.1703102907, -0.1699819903, 51.5653916652, 51.5650085656, 51.5648695653), c(-0.1701710903, -0.1700011903, -0.1698482904, -0.1697395902, -0.1695137907, 51.5653916652, 51.5653361646, 51.5652994651, 51.5652921653, 51.5652991644), c(-0.1732644881, -0.1735574887, -0.1737739886, 51.5654692665, 51.5653386665, 
51.5651684673), c(-0.1732644881, -0.1734859888, -0.1736318881, -0.1741811872, -0.174601788, -0.1750309877, -0.1755029876, -0.1757433876, -0.176100287, 51.5654692665, 51.5656754665, 51.5658941665, 51.5659315664, 51.5659582665, 51.5660169663, 51.5661662665, 51.5662089666, 51.5663072669), c(-0.1727477882, -0.1732644881, 51.565466466, 51.5654692665), c(-0.1727477882, -0.1724302881, -0.1722424888, 51.565466466, 51.565558066, 51.5656025664), c(-0.1611698879, -0.1619875877, 51.5652961653, 51.5651348657), 
    c(-0.1703939895, -0.1705119898, -0.1707389909, 51.5654756645, 51.565470666, 51.5653358659), c(-0.1703939895, -0.1701710903, 51.5654756645, 51.5653916652), c(-0.1699663905, -0.1701710903, 51.5654793642, 51.5653916652), c(-0.1699663905, -0.1702109903, -0.1704747899, -0.1706505889, -0.1707408891, -0.1708288896, -0.1709925894, 51.5654793642, 51.5656361645, 51.5658695646, 51.5659847647, 51.5659950645, 51.5659862644, 51.5659731653), c(-0.1620990883, -0.1620146869, -0.1619785883, -0.1619875877, 51.5653746649, 
    51.5652883658, 51.565211666, 51.5651348657), c(-0.1620990883, -0.1611698879, 51.5653746649, 51.5652961653), c(-0.1695098904, -0.16962109, -0.1698987892, -0.1699663905, 51.5655005649, 51.5656123647, 51.5655144647, 51.5654793642), c(-0.1722424888, -0.1724845885, -0.1731626887, -0.1732644881, 51.5656025664, 51.5655947657, 51.565514666, 51.5654692665), c(-0.1722424888, -0.1721289893, 51.5656025664, 51.565629466), c(-0.1721289893, -0.1716691897, -0.1715833898, -0.17093629, 51.565629466, 51.5655573656, 
    51.5655413653, 51.5656649652), c(-0.1721289893, -0.1720697891, -0.1718014888, -0.1715525894, -0.1712970897, 51.565629466, 51.5656434656, 51.5657128656, 51.5657501656, 51.5657628651), c(-0.17093629, -0.1705817901, -0.1703939895, 51.5656649652, 51.5655464646, 51.5654756645), c(-0.158182385, -0.1587614862, -0.1590237864, -0.1598565868, -0.1609606873, -0.1611698879, 51.5655483662, 51.5653316668, 51.5651870668, 51.5652381661, 51.5653166653, 51.5652961653), c(-0.158182385, -0.1581263851, -0.158027086, 
    -0.1577755853, -0.1575072846, 51.5655483662, 51.5656233669, 51.5656985667, 51.565842066, 51.5660081663), c(-0.1712970897, -0.17093629, 51.5657628651, 51.5656649652), c(-0.1712970897, -0.1711284893, -0.1710205886, -0.1709435893, 51.5657628651, 51.5657714657, 51.5657851651, 51.565793565), c(-0.1709435893, -0.1709775904, -0.17098289, -0.17093629, 51.565793565, 51.5657746651, 51.5657262658, 51.5656649652), c(-0.1709435893, -0.1708944895, -0.1708809893, -0.1708921892, -0.1709330897, -0.1709925894, 
    51.565793565, 51.5658146655, 51.5658505651, 51.5658930653, 51.5659378649, 51.5659731653), c(-0.1613236875, -0.1613475864, -0.1613376866, -0.1611698879, 51.5657141657, 51.5656727656, 51.5656198653, 51.5652961653), c(-0.1613236875, -0.1611657864, -0.1609279863, -0.1605831863, 51.5657141657, 51.5657751658, 51.5659631653, 51.5662421658), c(-0.1770729874, -0.1769931867, -0.1769854869, -0.1768755868, -0.1764213867, -0.176100287, 51.5659891673, 51.5659690673, 51.5659671672, 51.5659827671, 51.5661076667, 
    51.5663072669), c(-0.1709925894, -0.1710139888, 51.5659731653, 51.5659858654), c(-0.1709925894, -0.1710847892, -0.1712014892, -0.171596388, -0.1718387883, -0.1719789874, -0.1720376878, -0.1722546867, -0.1722760863, -0.1722855864, -0.1723425863, -0.172333386, 51.5659731653, 51.5660233652, 51.5661180648, 51.566315665, 51.566467765, 51.5666272646, 51.5667779647, 51.5671635645, 51.5673998644, 51.5676095644, 51.567847463, 51.5681105638), c(-0.1572223857, -0.1579861853, -0.1581159854, -0.158182385, 
    51.5658055665, 51.5655839663, 51.565560467, 51.5655483662), c(-0.1571014852, -0.1572223857, 51.5658405666, 51.5658055665), c(-0.1573333849, -0.1572223857, 51.5658844668, 51.5658055665), c(-0.1573333849, -0.1572618848, -0.1571014852, 51.5658844668, 51.5659442666, 51.5658405666), c(-0.1568223852, -0.156972585, -0.1571014852, 51.5659045671, 51.5658825665, 51.5658405666), c(-0.1575072846, -0.1574198849, -0.1573333849, 51.5660081663, 51.5659459669, 51.5658844668), c(-0.1575072846, -0.157302784, 51.5660081663, 
    51.5661631671), c(-0.176100287, -0.1757844876, -0.1754907871, -0.1754594874, -0.1754832868, -0.1756398863, -0.1756105861, -0.1756484862, -0.1754763861, 51.5663072669, 51.566472566, 51.5665963659, 51.5666485659, 51.5667020653, 51.566802666, 51.5669245662, 51.5670390658, 51.5673171654), c(-0.1605831863, -0.1604385867, -0.1598610862, -0.1589917859, 51.5662421658, 51.5663590662, 51.566706266, 51.5672626668), c(-0.1629347868, -0.1630953863, -0.163229587, -0.1634655875, -0.1636318881, -0.1638362871, 
    -0.1641843891, -0.1645169881, -0.1648120881, -0.1650587879, -0.1652250883, -0.1655201884, -0.1656274892, -0.1656971902, -0.1657145889, -0.1656864896, -0.1655523901, 51.566819565, 51.5667673643, 51.5666306647, 51.5664705648, 51.5663738653, 51.5662159654, 51.566133965, 51.5661697651, 51.5661421649, 51.5661304641, 51.566067065, 51.5660170647, 51.5659303645, 51.5658003644, 51.5655911644, 51.5653801645, 51.5650533645), c(-0.1629347868, -0.1629927867, -0.1629582871, -0.162849687, -0.1627240877, -0.1626022864, 
    -0.1625075876, -0.1624749875, -0.1624164871, -0.1623654881, -0.1620990883, 51.566819565, 51.5667341648, 51.5665922646, 51.5664188652, 51.5662745654, 51.5661276658, 51.565928865, 51.565814166, 51.5657219652, 51.5656602656, 51.5653746649), c(-0.1649344867, -0.164173587, -0.1639945869, -0.1635842863, -0.1633003863, 51.5668849648, 51.5670773645, 51.5672118646, 51.5672559649, 51.5674356647), c(-0.1610944857, -0.1610976852, -0.1611878868, -0.1613236875, 51.566936565, 51.5664546657, 51.5661314655, 51.5657141657
    ), c(-0.1610944857, -0.1605831863, 51.566936565, 51.5662421658), c(-0.1753906854, -0.1754448868, 51.5674272644, 51.5673910657), c(-0.175062486, -0.1751123863, -0.1753906854, 51.5674527651, 51.5673943647, 51.5674272644), c(-0.1627275858, -0.1627063858, -0.1627264859, -0.1627872866, -0.162888987, -0.1629347868, 51.5674059645, 51.5672741649, 51.5671507649, 51.5670060649, 51.5668881648, 51.566819565), c(-0.1627275858, -0.162308586, -0.1617084875, -0.1614314863, -0.1613236875, 51.5674059645, 51.5668733653, 
    51.566350665, 51.5659783661, 51.5657141657), c(-0.1628425869, -0.1627849853, -0.1627275858, 51.5675739644, 51.5675030648, 51.5674059645), c(-0.1750240867, -0.1753333865, -0.1753906854, 51.5678561649, 51.5674654652, 51.5674272644), c(-0.1749583854, -0.1750240867, 51.5679376648, 51.5678561649), c(-0.1749583854, -0.174851286, -0.174818786, -0.1748473859, -0.1749222862, -0.1750240867, 51.5679376648, 51.5679109644, 51.5678766642, 51.5678390648, 51.5678317646, 51.5678561649), c(-0.172333386, -0.1722498859, 
    -0.1721999857, -0.1721001855, -0.1720763863, -0.1720954855, -0.1721690844, -0.1722350853, 51.5681105638, 51.5682344629, 51.5683599628, 51.5686701626, 51.5688784624, 51.5690409622, 51.5692669617, 51.5694079621), c(-0.1729941865, -0.172696386, -0.172333386, 51.5681620633, 51.568168464, 51.5681105638), c(-0.1729941865, -0.1727395861, -0.1725139853, -0.1722350853, 51.5681620633, 51.5685220637, 51.5689731628, 51.5694079621), c(-0.1751612858, -0.1750591852, -0.1749617859, -0.1749200861, -0.1748827868, 
    -0.1749583854, 51.5682480649, 51.5682474649, 51.5682242652, 51.5681897643, 51.5680649648, 51.5679376648), c(-0.1612720856, -0.1613187861, -0.1613534853, -0.1612617861, -0.1610944857, 51.5681830646, 51.5678613645, 51.567497265, 51.5671526652, 51.566936565), c(-0.1749197861, -0.1742889862, -0.1739372856, -0.1733928855, -0.1729941865, 51.5686667647, 51.568221964, 51.5681798644, 51.5681603641, 51.5681620633), c(-0.1722350853, -0.1722364854, -0.1722408849, -0.1722769845, 51.5694079621, 51.5694320621, 
    51.569447362, 51.5695730616), c(-0.1721926841, -0.1722247846, -0.1722769845, 51.5695609617, 51.5695575618, 51.5695730616), c(-0.1722769845, -0.1723254847, 51.5695730616, 51.5697577615), c(-0.1723254847, -0.1723924845, -0.1724114843, 51.5697577615, 51.5700792612, 51.5701708612), c(-0.1724114843, -0.1727719841, -0.1732225833, 51.5701708612, 51.5701633617, 51.5701233619), c(-0.1724114843, -0.172336185, -0.1722398838, -0.1721582837, -0.1721028846, 51.5701708612, 51.5701340617, 51.5701279607, 51.5701398622, 
    51.5701702612), c(-0.1724114843, -0.1725417846, 51.5701708612, 51.5708293607), c(-0.1721028846, -0.1722113845, -0.1722944841, -0.172313284, -0.1723254847, 51.5701702612, 51.5700344609, 51.5698743619, 51.569799362, 51.5697577615), c(-0.1721028846, -0.1720371841, -0.1718788841, -0.171766285, -0.1716830835, -0.1715891838, -0.1714995841, -0.1714173839, -0.1714041838, 51.5701702612, 51.5702062611, 51.5703452615, 51.5704631611, 51.5706048613, 51.57076326, 51.57089766, 51.5710070595, 51.5710756594), 
    c(-0.1704958837, -0.1713556826, -0.1714041838, 51.5703181604, 51.571025559, 51.5710756594), c(-0.1696783834, -0.1698284829, 51.5706598588, 51.5707614594), c(-0.1698284829, -0.1698971835, -0.1700125832, -0.1700983832, -0.1701927825, 51.5707614594, 51.5708681591, 51.5710580589, 51.5711701582, 51.571367559), c(-0.1698284829, -0.1702442844, -0.1704845842, -0.1706905833, -0.1708165826, 51.5707614594, 51.5709834589, 51.5711114593, 51.5712768588, 51.5713813592), c(-0.1723406843, -0.172409984, 51.5708091607, 
    51.5705298613), c(-0.1723406843, -0.1725417846, 51.5708091607, 51.5708293607), c(-0.1725417846, -0.1724971844, -0.1723406831, -0.1721957841, -0.1718792831, -0.1717053836, 51.5708293607, 51.5709265612, 51.5712759596, 51.5714477596, 51.5714193598, 51.5714386602), c(-0.1714041838, -0.1714214836, 51.5710756594, 51.57121416), c(-0.1680835837, -0.1681368836, -0.1681194834, -0.1680818836, -0.1680762834, -0.168128083, -0.1681440837, -0.1681194829, 51.5710866583, 51.5711572568, 51.5711950575, 51.571238558, 
    51.5712754565, 51.5713624572, 51.5714197576, 51.5715452561), c(-0.1714214836, -0.1714771838, -0.1715440841, -0.1717881826, -0.1720107833, -0.1722145841, -0.1723406843, 51.57121416, 51.5712157594, 51.5712175603, 51.5711775601, 51.5710858605, 51.5709275607, 51.5708091607), c(-0.1714214836, -0.1715327843, -0.1715719835, 51.57121416, 51.5712664596, 51.5713732597), c(-0.1715719835, -0.1717053836, 51.5713732597, 51.5714386602), c(-0.1701927825, -0.1706648828, -0.1708165826, 51.571367559, 51.5713781589, 
    51.5713813592), c(-0.1708165826, -0.1711291836, -0.1715719835, 51.5713813592, 51.5713878593, 51.5713732597), c(-0.1717053836, -0.1716259825, -0.1714807826, -0.1713522831, 51.5714386602, 51.5714680598, 51.57160246, 51.5718039586), c(-0.1719058834, -0.1717053836, 51.5715373596, 51.5714386602), c(-0.168244083, -0.1682920827, -0.1685112817, -0.168669782, -0.1688070831, -0.1694897827, -0.1698545825, -0.1701927825, 51.5715685572, 51.5715136571, 51.5714998575, 51.5714869578, 51.5714762575, 51.5713878581, 
    51.5713626577, 51.571367559))",10113.2955545701
RWG117809,2017-11-21,1,0,0,0,0,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG117809_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117809_2.jpg,"list(c(-0.0417786092, -0.0412241618, -0.0406851814, 51.5104971388, 51.5105172232, 51.5105688717))",76.1747010416149
