FEATURE_ID,SVDATE,ASL_FDR,ASL_FDRLFT,ASL_FDCENT,ASL_FDRIGH,ASL_SHARED,ASL_COLOUR,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry
RWG102598,2017-09-04,0,0,0,0,0,GREEN,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG102598_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102598_2.jpg,"c(-0.223204479, -0.2232389596, 51.5031030807, 51.5031349998)"
RWG017971,2017-11-07,0,0,0,0,0,NONE,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG017971_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG017971_2.jpg,"c(-0.2188531896, -0.2189252411, 51.5041171642, 51.5041052134)"
RWG017949,2017-06-22,1,1,0,0,0,NONE,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG017949_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG017949_2.jpg,"c(-0.2093766699, -0.209420131, 51.516864041, 51.5168541759)"
RWG017951,2017-06-22,0,0,0,0,0,NONE,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG017951_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG017951_2.jpg,"c(-0.2086805255, -0.2087233206, 51.516039425, 51.5160291453)"
RWG008665,2017-06-08,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008665_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008665_2.jpg,"c(-0.0181471851, -0.0181378286, 51.5440582555, 51.5441023524)"
RWG008695,2017-06-11,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008695_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008695_2.jpg,"c(-0.0223973383, -0.0224022922, 51.5496367034, 51.5495958125)"
RWG008696,2017-06-11,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008696_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008696_2.jpg,"c(-0.0553079454, -0.0553391498, 51.5559450162, 51.5559854109)"
RWG065834,2017-07-01,0,0,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065834_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065834_2.jpg,"c(-0.1204379984, -0.1204605308, 51.5174091954, 51.5174541074)"
RWG065847,2017-07-01,0,0,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065847_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065847_2.jpg,"c(-0.1069787052, -0.1070026521, 51.5220322723, 51.5220638761)"
RWG008731,2017-06-13,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008731_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008731_2.jpg,"c(-0.0492482708, -0.049195074, 51.5606723916, 51.5606966714)"
RWG065704,2017-06-29,1,1,0,0,0,GREEN,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG065704_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065704_2.jpg,"c(-0.0677749884, -0.067757472, 51.5092723452, 51.5092357719)"
RWG042128,2017-08-28,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG042128_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042128_2.jpg,"c(-0.0464192102, -0.0464188578, 51.5571580676, 51.5571242826)"
RWG042130,2017-08-28,1,1,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG042130_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042130_2.jpg,"c(-0.0219396048, -0.0219921154, 51.5494611312, 51.5494005046)"
RWG042131,2017-08-28,1,1,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG042131_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042131_2.jpg,"c(-0.0197910294, -0.0197424394, 51.5525445853, 51.5525831386)"
RWG008724,2017-06-13,0,0,0,0,0,GREEN,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008724_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008724_2.jpg,"c(-0.090575977, -0.0906141444, 51.5723099169, 51.5723467032)"
RWG065849,2017-07-01,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065849_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065849_2.jpg,"c(-0.1057215128, -0.1057299725, 51.519659958, 51.5196854119)"
RWG065866,2017-07-02,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065866_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065866_2.jpg,"c(-0.1356758481, -0.1357286958, 51.5255691059, 51.5255499593)"
RWG108288,2017-07-02,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG108288_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108288_2.jpg,"c(-0.1362336187, -0.1361652593, -0.1361366017, -0.1361033962, 51.525465228, 51.525478838, 51.5254827837, 51.5254864747)"
RWG008738,2017-06-14,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008738_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008738_2.jpg,"c(-0.0753186265, -0.0753925196, 51.546192012, 51.5461924628)"
RWG008739,2017-06-14,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008739_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008739_2.jpg,"c(-0.0697975556, -0.0697537102, 51.5464105373, 51.5464371118)"
RWG042133,2017-08-29,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG042133_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042133_2.jpg,"c(-0.0553191313, -0.0553153567, 51.5457458677, 51.5457828055)"
RWG065843,2017-07-01,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065843_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065843_2.jpg,"c(-0.0957827491, -0.0957752465, 51.5125691331, 51.5126108573)"
RWG008747,2017-06-14,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008747_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008747_2.jpg,"c(-0.0305765906, -0.0305108196, 51.5449077108, 51.5449124612)"
RWG008711,2017-06-12,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008711_1.jpg,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,"c(-0.0901296266, -0.090180226, 51.5577599943, 51.55774119)"
RWG008669,2017-06-10,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008669_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008669_2.jpg,"c(-0.0908346604, -0.090802796, 51.5726958257, 51.5726543833)"
RWG008670,2017-06-10,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008670_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008670_2.jpg,"c(-0.0960204565, -0.0959886631, 51.5710126273, 51.5709785623)"
RWG008713,2017-06-12,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008713_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008713_2.jpg,"c(-0.0490288324, -0.0490065091, 51.5415303439, 51.5415669731)"
RWG065673,2017-06-27,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065673_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065673_2.jpg,"c(-0.0779315273, -0.0778710846, 51.5131035589, 51.5131352829)"
RWG065674,2017-06-27,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065674_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065674_2.jpg,"c(-0.0779956421, -0.0779145402, 51.5132788953, 51.5132805398)"
RWG065880,2017-07-04,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065880_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065880_2.jpg,"c(-0.1189215162, -0.1188482414, 51.5098659957, 51.5098552811)"
RWG065656,2017-06-28,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065656_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065656_2.jpg,"c(-0.1320737558, -0.1321213374, 51.5186584115, 51.5186389112)"
RWG055750,2017-07-20,1,1,0,0,0,GREEN,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG055750_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055750_2.jpg,"c(-0.1116644034, -0.1116063789, 51.5056568959, 51.5056782871)"
RWG065924,2017-09-05,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065924_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065924_2.jpg,"c(-0.1408067385, -0.14083805, 51.5000273226, 51.5000473574)"
RWG117794,2017-11-21,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG117794_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117794_2.jpg,"c(-0.1281653606, -0.1281337471, 51.5071088565, 51.5071359524)"
RWG117795,2017-11-21,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG117795_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117795_2.jpg,"c(-0.1287290897, -0.1287830557, 51.5074252991, 51.5074306708)"
RWG065750,2017-06-30,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065750_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065750_2.jpg,"c(-0.1294084848, -0.129412662, 51.4966934112, 51.4967267797)"
RWG065893,2017-07-25,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065893_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065893_2.jpg,"c(-0.1457100403, -0.1456473798, 51.5132390774, 51.5132520687)"
RWG065903,2017-09-04,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065903_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065903_2.jpg,"c(-0.1446615804, -0.144687475, 51.4969252397, 51.4968851489)"
RWG017996,2017-06-25,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG017996_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG017996_2.jpg,"c(-0.1602463129, -0.1601926636, 51.5134607039, 51.5134294078)"
RWG065699,2017-06-28,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065699_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065699_2.jpg,"c(-0.0954448381, -0.0955139598, 51.5119845349, 51.5119711558)"
RWG065705,2017-06-28,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065705_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065705_2.jpg,"c(-0.0961824454, -0.0961108688, 51.5119950905, 51.5120019221)"
RWG065727,2017-06-28,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065727_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065727_2.jpg,"c(-0.0751330847, -0.0751960371, 51.5140268156, 51.5140034614)"
RWG065909,2017-09-05,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065909_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065909_2.jpg,"c(-0.1342519126, -0.1342833418, 51.5090554972, 51.5090892657)"
RWG065659,2017-06-27,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065659_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065659_2.jpg,"c(-0.1389012093, -0.1389800933, 51.5208997226, 51.5208665787)"
RWG065624,2017-06-25,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065624_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065624_2.jpg,"c(-0.124263408, -0.1242281084, 51.5216873269, 51.5216553554)"
RWG065643,2017-06-26,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065643_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065643_2.jpg,"c(-0.1357823061, -0.1358188469, 51.5222214656, 51.5222605918)"
RWG065636,2017-06-26,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065636_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065636_2.jpg,"c(-0.0751032482, -0.0750584849, 51.5113330963, 51.5113095195)"
RWG065638,2017-06-26,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065638_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065638_2.jpg,"c(-0.0731675139, -0.0731131148, 51.5112771729, 51.5113084147)"
RWG065910,2017-09-05,0,0,0,0,0,GREEN,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065910_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065910_2.jpg,"c(-0.1412078314, -0.1411738312, 51.5001838716, 51.5001996905)"
RWG065790,2017-06-29,1,1,0,0,0,RED,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065790_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065790_2.jpg,"c(-0.0842676658, -0.0842481675, 51.5132519847, 51.5132992239)"
RWG065804,2017-06-29,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065804_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065804_2.jpg,"c(-0.0812222324, -0.0811584157, 51.5170824607, 51.5170688907)"
RWG065810,2017-06-29,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065810_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065810_2.jpg,"c(-0.086953582, -0.0869198997, 51.5111749806, 51.5111370691)"
RWG065663,2017-06-27,1,1,0,0,0,NONE,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065663_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065663_2.jpg,"c(-0.104415161, -0.1044721828, 51.5310224647, 51.5310547932)"
RWG065842,2017-07-01,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065842_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065842_2.jpg,"c(-0.1186703141, -0.1186521801, 51.5099298415, 51.5099073295)"
RWG065864,2017-07-02,1,1,0,0,0,GREEN,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065864_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065864_2.jpg,"c(-0.1113085715, -0.1112543116, 51.5138318741, 51.5138382774)"
RWG065890,2017-07-25,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065890_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065890_2.jpg,"c(-0.1433659474, -0.1433240698, 51.5113070763, 51.5112669409)"
RWG065666,2017-06-27,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065666_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065666_2.jpg,"c(-0.1136249004, -0.1135642866, 51.521489824, 51.521510762)"
RWG065689,2017-06-28,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065689_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065689_2.jpg,"c(-0.1303840181, -0.1303955417, 51.516141248, 51.5161857469)"
RWG999930,2018-02-05,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,"c(-0.1220063139, -0.1220849022, 51.5306824614, 51.5307008505)"
RWG999927,2018-02-05,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG999927_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999927_2.jpg,"c(-0.1116410299, -0.1115685755, 51.5182662367, 51.5182596595)"
RWG065957,2017-09-26,0,0,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065957_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065957_2.jpg,"c(-0.1198846132, -0.1198907149, 51.5195520157, 51.5195149959)"
RWG049382,2017-08-29,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG049382_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG049382_2.jpg,"c(-0.1899726424, -0.1899240091, 51.5248513774, 51.5248285618)"
RWG065819,2017-06-30,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065819_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065819_2.jpg,"c(-0.1488372205, -0.1488168396, 51.5165276472, 51.5164825725)"
RWG065821,2017-06-30,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065821_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065821_2.jpg,"c(-0.1490733079, -0.1489974039, 51.5163672919, 51.5163811039)"
RWG065836,2017-07-01,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065836_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065836_2.jpg,"c(-0.1120024341, -0.1119965237, 51.5112043675, 51.5111628724)"
RWG065747,2017-06-30,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065747_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065747_2.jpg,"c(-0.1290546752, -0.1290470081, 51.4951232566, 51.4950765842)"
RWG065912,2017-09-05,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065912_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065912_2.jpg,"c(-0.1392464932, -0.1392399101, 51.4971055701, 51.497086098)"
RWG065900,2017-09-04,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065900_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065900_2.jpg,"c(-0.1433428747, -0.143317162, 51.4990534637, 51.4990849107)"
RWG065917,2017-09-05,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065917_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065917_2.jpg,"c(-0.1281263586, -0.1281829585, 51.5114073383, 51.511384686)"
RWG065922,2017-09-05,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065922_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065922_2.jpg,"c(-0.1273416857, -0.1273544739, 51.5083854063, 51.5084264689)"
RWG065940,2017-09-07,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065940_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065940_2.jpg,"c(-0.1262933491, -0.1262977557, -0.1263037753, 51.5003724613, 51.5003451623, 51.5003258197)"
RWG042487,2017-07-14,1,1,0,0,0,NONE,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG042487_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042487_2.jpg,"c(-0.2113150002, -0.2113585765, 51.4948905462, 51.4949201572)"
RWG042493,2017-07-14,1,1,0,0,0,NONE,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG042493_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042493_2.jpg,"c(-0.214347571, -0.2142901432, 51.4941285643, 51.4941449424)"
RWG049383,2017-08-30,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG049383_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG049383_2.jpg,"c(-0.1894810123, -0.1895239469, 51.5247340438, 51.5247190035)"
RWG049388,2017-08-31,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG049388_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG049388_2.jpg,"c(-0.1635038546, -0.1635500137, 51.5285793799, 51.528608638)"
RWG065921,2017-09-05,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065921_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065921_2.jpg,"c(-0.1559502796, -0.1560158345, 51.5100114094, 51.5099977199)"
RWG065762,2017-06-30,1,1,0,0,0,GREEN,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065762_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065762_2.jpg,"c(-0.1020717906, -0.1020596061, 51.5227367393, 51.5226972493)"
RWG065764,2017-06-30,1,1,0,0,0,GREEN,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065764_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065764_2.jpg,"c(-0.1016647088, -0.1017277815, 51.5225379456, 51.5225279959)"
RWG065765,2017-06-30,1,1,0,0,0,GREEN,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065765_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065765_2.jpg,"c(-0.1020984296, -0.1021141537, 51.5223133557, 51.5223493617)"
RWG042457,2017-07-12,1,1,0,0,0,NONE,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG042457_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042457_2.jpg,"c(-0.1845312247, -0.1844891577, 51.4840010753, 51.4840284236)"
RWG042463,2017-07-13,1,1,0,0,0,NONE,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG042463_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042463_2.jpg,"c(-0.2115247574, -0.2115863268, 51.5056316607, 51.5056185764)"
RWG042471,2017-07-13,1,1,0,0,0,NONE,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG042471_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042471_2.jpg,"c(-0.1846056782, -0.1846926051, 51.4948173239, 51.4948103196)"
RWG042494,2017-07-16,1,1,0,0,0,NONE,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG042494_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042494_2.jpg,"c(-0.213288807, -0.2132897143, 51.490572396, 51.4906029803)"
RWG065733,2017-06-28,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065733_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065733_2.jpg,"c(-0.0743647106, -0.0743047026, 51.5144138587, 51.5144387634)"
RWG042448,2017-07-12,0,0,0,0,0,NONE,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG042448_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042448_2.jpg,"c(-0.1918425726, -0.1917891348, 51.4773048962, 51.4772677737)"
RWG042455,2017-07-12,0,0,0,0,0,NONE,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG042455_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042455_2.jpg,"c(-0.1913054539, -0.1913405392, 51.4772623952, 51.477241542)"
RWG042502,2017-07-13,0,0,0,0,0,NONE,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG042502_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042502_2.jpg,"c(-0.2233907563, -0.2233433511, 51.496734651, 51.4967792901)"
RWG003278,2017-06-08,0,0,0,0,0,NONE,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG003278_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG003278_2.jpg,"c(-0.1222303412, -0.122232118, 51.5351480441, 51.5351048877)"
RWG003285,2017-06-08,0,0,0,0,0,NONE,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG003285_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG003285_2.jpg,"c(-0.1232211731, -0.1232840885, 51.5533673753, 51.5533399138)"
RWG065693,2017-06-28,1,1,0,0,0,GREEN,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065693_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065693_2.jpg,"c(-0.0998477808, -0.0999037905, 51.5265339682, 51.5265243502)"
RWG065696,2017-06-28,1,1,0,0,0,GREEN,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065696_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065696_2.jpg,"c(-0.0971054039, -0.0970539285, 51.5270819134, 51.5270905956)"
RWG065709,2017-06-28,1,1,0,0,0,GREEN,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065709_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065709_2.jpg,"c(-0.0968210547, -0.0968381189, 51.5269029162, 51.5269384941)"
RWG065710,2017-06-28,1,1,0,0,0,GREEN,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065710_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065710_2.jpg,"c(-0.0967664875, -0.0967593209, 51.5272732322, 51.5272376406)"
RWG049367,2017-06-26,1,1,0,0,0,GREEN,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG049367_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG049367_2.jpg,"c(-0.1628575177, -0.1628843529, 51.5209770785, 51.5210223101)"
RWG042426,2017-07-11,1,1,0,0,0,NONE,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG042426_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042426_2.jpg,"c(-0.1831665134, -0.183191363, 51.4810190551, 51.4810550256)"
RWG055632,2017-06-29,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055632_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055632_2.jpg,"c(-0.1294600612, -0.1293893434, 51.4949023963, 51.4949010372)"
RWG065798,2017-06-29,1,1,0,0,0,GREEN,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065798_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065798_2.jpg,"c(-0.0881051273, -0.0881188982, 51.5255742863, 51.5256040662)"
RWG108296,2017-11-09,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG108296_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108296_2.jpg,"c(-0.148418833, -0.1484835986, 51.5190956903, 51.5190847442)"
RWG065867,2017-07-01,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065867_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065867_2.jpg,"c(-0.109784004, -0.1097135493, 51.5141195219, 51.5141355035)"
RWG065884,2017-07-06,1,1,0,0,0,NONE,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065884_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065884_2.jpg,"c(-0.1126211055, -0.1126764302, 51.526453895, 51.5264306144)"
