FEATURE_ID,SVDATE,CRS_SIGNAL,CRS_SEGREG,CRS_CYGAP,CRS_PEDEST,CRS_LEVEL,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry
RWG291346,2018-04-25,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG291346_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291346_2.jpg,"list(c(-0.4467130448, -0.446572944, 51.4494664216, 51.4494911185), c(-0.4470805034, -0.4469969753, -0.446996381, 51.4495702777, 51.449542797, 51.4495430068))"
RWG291347,2018-04-25,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG291347_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291347_2.jpg,"list(c(-0.4358850127, -0.4358237614, 51.4436852687, 51.4437272748))"
RWG999231,2018-05-29,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,"list(c(-0.3673899827, -0.3673379069, 51.4683016027, 51.468276979))"
RWG236097,2018-01-11,1,1,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236097_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236097_2.jpg,"list(c(-0.3644254128, -0.3646437689, 51.4788300619, 51.4787706522), c(-0.3643238104, -0.3643942877, 51.4788476789, 51.4788358685))"
RWG236107,2018-01-12,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236107_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236107_2.jpg,"list(c(-0.4199703329, -0.4199763383, 51.4659127493, 51.4658603908), c(-0.4199515292, -0.4199613209, 51.4659710537, 51.4659273745), c(-0.4198557487, -0.4199042824, 51.466030645, 51.4660127389))"
RWG236006,2017-12-27,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236006_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236006_2.jpg,"list(c(-0.2810103405, -0.2809291014, 51.4911282163, 51.4911525094))"
RWG236109,2018-01-12,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236109_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236109_2.jpg,"list(c(-0.4126932483, -0.4126591481, 51.4800745221, 51.4801321862), c(-0.4125111899, -0.4124759272, 51.4801408732, 51.4802011941))"
RWG236018,2017-12-29,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236018_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236018_2.jpg,"list(c(-0.3724906992, -0.3724592932, 51.4779003498, 51.4778192561), c(-0.3722355156, -0.3722095301, 51.4780658423, 51.4779883957))"
RWG235995,2017-12-27,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG235995_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG235995_2.jpg,"list(c(-0.4025924458, -0.4026436599, 51.472988686, 51.473040432), c(-0.4027515715, -0.4027918899, 51.4730501791, 51.4730976374))"
RWG291332,2018-01-11,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG291332_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291332_2.jpg,"list(c(-0.3642366609, -0.3642098168, 51.4790005211, 51.4789265077), c(-0.3641273362, -0.3641013693, 51.4791274764, 51.4790545462))"
RWG236122,2018-02-12,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236122_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236122_2.jpg,"list(c(-0.405867348, -0.4058098365, 51.4721531808, 51.4721252661), c(-0.4057252867, -0.4056181981, 51.4721737185, 51.4722541493), c(-0.4054531406, -0.4053481377, 51.4722915606, 51.4722838716), c(-0.4052737381, -0.4052337901, 51.4723569527, 51.4723853141))"
RWG236047,2018-01-01,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236047_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236047_2.jpg,"list(c(-0.3251325695, -0.3250399637, 51.4838749974, 51.483900805))"
RWG236128,2018-01-01,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236128_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236128_2.jpg,"list(c(-0.3235362052, -0.3234606036, 51.4845302352, 51.4845350099), c(-0.323350389, -0.3232448455, 51.484541314, 51.4845486344))"
RWG236094,2018-01-11,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236094_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236094_2.jpg,"list(c(-0.4105592653, -0.4104070478, 51.479713547, 51.4797076922))"
RWG236095,2018-01-11,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236095_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236095_2.jpg,"list(c(-0.4108518023, -0.4108838336, 51.479626407, 51.4795839127), c(-0.4106264703, -0.4106723759, 51.4796920394, 51.479623976), c(-0.41065813, -0.4106250303, 51.4797921571, 51.4797554582))"
RWG236096,2018-01-11,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236096_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236096_2.jpg,"list(c(-0.4446566494, -0.4445080268, 51.4529810933, 51.4529343194), c(-0.4443711783, -0.4442598785, 51.4529877668, 51.4529563959))"
RWG236016,2017-12-29,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236016_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236016_2.jpg,"list(c(-0.3847671732, -0.3847334431, 51.4763023539, 51.4762229903), c(-0.3844151563, -0.3843875121, 51.4764857167, 51.476406437))"
RWG236017,2017-12-29,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236017_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236017_2.jpg,"list(c(-0.3727705066, -0.3726775587, 51.4780355711, 51.478045701), c(-0.3725742018, -0.3724822947, 51.478123496, 51.4781043749))"
RWG236048,2018-01-01,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236048_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236048_2.jpg,"list(c(-0.2985344092, -0.2985280345, 51.4912529362, 51.4913832306), c(-0.2984187118, -0.2984389546, 51.4914566171, 51.491605595))"
RWG236049,2018-01-01,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236049_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236049_2.jpg,"list(c(-0.2993546651, -0.2993534301, 51.49129243, 51.4914075708), c(-0.2993523285, -0.2993503519, 51.4914218469, 51.4915312512))"
RWG236093,2018-01-10,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236093_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236093_2.jpg,"list(c(-0.4130057709, -0.4129018435, 51.4801028029, 51.4800760084))"
RWG236035,2017-12-30,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236035_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236035_2.jpg,"list(c(-0.308871769, -0.3087750968, 51.4898059612, 51.4898330241))"
RWG236036,2017-12-30,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236036_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236036_2.jpg,"list(c(-0.3086612024, -0.3087352505, 51.4899397234, 51.4900253633), c(-0.3086695798, -0.308740765, 51.4900793889, 51.4901692168))"
RWG236037,2017-12-31,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236037_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236037_2.jpg,"list(c(-0.3155291523, -0.3155343727, 51.4872177172, 51.4872549076))"
RWG236038,2017-12-31,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236038_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236038_2.jpg,"list(c(-0.3155676706, -0.3156333446, 51.4872865452, 51.4873541965))"
RWG235992,2017-12-23,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG235992_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG235992_2.jpg,"list(c(-0.373090983, -0.3730208087, 51.4776702817, 51.4776507486), c(-0.3729239021, -0.372862869, 51.4777079337, 51.4776885275))"
RWG293166,2018-06-11,0,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/RWG293166_2.jpg,"list(c(-0.2558431061, -0.2558600914, 51.6412024749, 51.6411573186))"
RWG291324,2017-12-30,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG291324_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291324_2.jpg,"list(c(-0.3130909558, -0.3130195207, 51.4881572046, 51.4881915789), c(-0.3129809728, -0.3129328632, 51.4882033967, 51.4882264986), c(-0.3128207967, -0.3127431257, 51.4882477284, 51.48824566))"
RWG236004,2017-12-27,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236004_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236004_2.jpg,"list(c(-0.2814750771, -0.2814169615, 51.4911245393, 51.4910279224))"
RWG236005,2017-12-27,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236005_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236005_2.jpg,"list(c(-0.2814345709, -0.2814755898, 51.4909823528, 51.4909172451))"
RWG235993,2017-12-24,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG235993_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG235993_2.jpg,"list(c(-0.393506906, -0.3935649507, 51.4750690224, 51.4749601803), c(-0.393318458, -0.3934101351, 51.475072553, 51.4750777652))"
RWG218266,2017-12-09,0,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218266_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218266_2.jpg,"list(c(-0.1705125979, -0.1705097701, 51.3775582742, 51.3774659169))"
RWG218289,2017-12-15,0,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218289_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218289_2.jpg,"list(c(-0.1234184, -0.1234148675, 51.3675965046, 51.3676913191))"
RWG218290,2017-12-15,0,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218290_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218290_2.jpg,"list(c(-0.1236268241, -0.1238664849, 51.3675762762, 51.3675704186))"
RWG218292,2017-12-15,0,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218292_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218292_2.jpg,"list(c(-0.1245695698, -0.1245795656, 51.3676045933, 51.3677258145))"
RWG218295,2017-12-15,0,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218295_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218295_2.jpg,"list(c(-0.1257612324, -0.1257643746, 51.3676225427, 51.3676962169))"
RWG236031,2017-12-30,1,1,0,0,0,Ealing,https://cycleassetimages.data.tfl.gov.uk/RWG236031_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236031_2.jpg,"list(c(-0.2918150594, -0.2920071102, 51.5101617864, 51.5101555102))"
RWG236052,2018-01-02,1,0,0,0,0,Ealing,https://cycleassetimages.data.tfl.gov.uk/RWG236052_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236052_2.jpg,"list(c(-0.2921271573, -0.2920003544, 51.514147676, 51.5141519878))"
RWG236053,2018-01-02,1,0,0,0,0,Ealing,https://cycleassetimages.data.tfl.gov.uk/RWG236053_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236053_2.jpg,"list(c(-0.3033834004, -0.3034054127, 51.4987478436, 51.4988243833))"
RWG218235,2017-12-04,1,1,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218235_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218235_2.jpg,"list(c(-0.1618506747, -0.1619568421, 51.4176007136, 51.4176016997))"
RWG236028,2017-12-30,1,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236028_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236028_2.jpg,"list(c(-0.4630483374, -0.463083253, 51.4988427863, 51.4988222354))"
RWG236118,2018-01-11,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236118_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236118_2.jpg,"list(c(-0.4447521334, -0.4447349222, 51.4531400269, 51.453198329), c(-0.4446184338, -0.4445942753, 51.4532196235, 51.4533030528))"
RWG291781,2018-04-25,1,0,0,0,0,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG291781_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291781_2.jpg,"list(c(-0.0252786531, -0.0252726494, 51.4271742813, 51.4271281394), c(-0.0254010955, -0.0253944388, 51.4272638438, 51.4272165614))"
RWG236166,2018-01-12,0,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236166_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236166_2.jpg,"list(c(-0.4496929143, -0.4498065127, 51.4811464608, 51.4811507933), c(-0.4498576641, -0.4499821071, 51.4811520732, 51.4811563127))"
RWG218318,2017-12-21,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218318_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218318_2.jpg,"list(c(-0.1916096989, -0.1915192742, 51.3631385982, 51.3631525936))"
RWG218319,2017-12-21,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218319_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218319_2.jpg,"list(c(-0.1905158868, -0.1905433281, 51.3617667965, 51.361705461))"
RWG293165,2018-06-04,0,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/RWG293165_2.jpg,"list(c(-0.2540716244, -0.2540794806, 51.624799734, 51.6247226329))"
RWG236112,2018-01-15,1,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236112_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236112_2.jpg,"list(c(-0.4683384053, -0.4683403595, 51.4815130363, 51.4814546937), c(-0.4684654226, -0.4684584664, 51.4815496355, 51.4816042915))"
RWG236189,2018-01-16,0,1,0,0,0,Ealing,https://cycleassetimages.data.tfl.gov.uk/RWG236189_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236189_2.jpg,"list(c(-0.3103788596, -0.3103144473, 51.4974880414, 51.4974171046))"
RWG236136,2018-01-09,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236136_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236136_2.jpg,"list(c(-0.4057600275, -0.4057974721, 51.4729853905, 51.4728750249))"
RWG236190,2018-02-11,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236190_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236190_2.jpg,"list(c(-0.3091247468, -0.3089749017, 51.4901163959, 51.4901387629))"
RWG236197,2018-02-12,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236197_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236197_2.jpg,"list(c(-0.4441143069, -0.4441490219, 51.4530829613, 51.4530363124), c(-0.4440495186, -0.4440999013, 51.4531741789, 51.453103469))"
RWG236032,2017-12-30,1,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236032_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236032_2.jpg,"list(c(-0.4668358825, -0.4668029302, 51.50259299, 51.5025459667))"
RWG236158,2018-01-11,0,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236158_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236158_2.jpg,"list(c(-0.4226308095, -0.4227078799, 51.4760686388, 51.4760673969))"
RWG236205,2018-02-15,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236205_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236205_2.jpg,"list(c(-0.3842005493, -0.3840293053, 51.4765711625, 51.4765925658))"
RWG236009,2017-12-28,1,0,0,0,0,Ealing,https://cycleassetimages.data.tfl.gov.uk/RWG236009_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236009_2.jpg,"list(c(-0.2962867551, -0.296450029, 51.5127731929, 51.5128427775))"
RWG236020,2017-12-30,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236020_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236020_2.jpg,"list(c(-0.3617283705, -0.3617371943, 51.4392219897, 51.4392570769), c(-0.3616768735, -0.3616989682, 51.439299203, 51.439346744), c(-0.3617726777, -0.3617787757, -0.3618418764, 51.4393789015, 51.4393803042, 51.4393863256))"
RWG218286,2017-12-15,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218286_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218286_2.jpg,"list(c(-0.1310470688, -0.1310447438, 51.3676062602, 51.3676836905))"
RWG218332,2017-12-28,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218332_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218332_2.jpg,"list(c(-0.1905854842, -0.1905799866, 51.3840408433, 51.3839753267), c(-0.190665312, -0.1906133646, 51.384121699, 51.3840811276))"
RWG236076,2018-01-05,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236076_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236076_2.jpg,"list(c(-0.3230278447, -0.3230224122, 51.4571893554, 51.457119328), c(-0.3229506364, -0.3228839048, 51.4573631273, 51.4572822286))"
RWG236079,2018-01-06,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236079_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236079_2.jpg,"list(c(-0.3396730623, -0.3396975486, 51.4534995592, 51.4535593869), c(-0.3398272441, -0.3398509078, 51.453579663, 51.4536359109))"
RWG218298,2017-12-15,0,1,1,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218298_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218298_2.jpg,"list(c(-0.1254290801, -0.1253293194, -0.1252708155, -0.1251728295, 51.3608366619, 51.3608193715, 51.3608402668, 51.360917536))"
RWG218326,2017-12-22,0,1,1,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218326_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218326_2.jpg,"list(c(-0.1558869033, -0.1558680563, 51.3560293957, 51.3559430609))"
RWG236022,2017-12-30,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236022_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236022_2.jpg,"list(c(-0.3617092929, -0.3615937438, 51.4393803801, 51.4394769501))"
RWG236024,2017-12-30,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236024_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236024_2.jpg,"list(c(-0.3609665525, -0.3609432015, 51.4393733991, 51.4393231895), c(-0.3611006689, -0.3610853903, 51.4394142246, 51.4393783097))"
RWG291337,2018-04-16,0,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG291337_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291337_2.jpg,"list(c(-0.2876870833, -0.2877599913, 51.4679147161, 51.4679202355), c(-0.2875689144, -0.2876152962, 51.4679305597, 51.4679126788))"
RWG236011,2017-12-29,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236011_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236011_2.jpg,"list(c(-0.282761437, -0.2827911445, 51.4912618859, 51.4913644478))"
RWG236012,2017-12-29,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236012_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236012_2.jpg,"list(c(-0.282956056, -0.2828866287, 51.4916460289, 51.4917060335))"
RWG236064,2018-01-05,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236064_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236064_2.jpg,"list(c(-0.3316000556, -0.3315382532, 51.4509545293, 51.4509262873), c(-0.3316675026, -0.3316279151, 51.4509846349, 51.4509656656))"
RWG236065,2018-01-05,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236065_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236065_2.jpg,"list(c(-0.3316839393, -0.3317701414, 51.4507166092, 51.4506761998), c(-0.3315941475, -0.3316617302, 51.4507510189, 51.4507252153))"
RWG236080,2018-01-08,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236080_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236080_2.jpg,"list(c(-0.3297615485, -0.3298205073, 51.4559123057, 51.4559559722), c(-0.3297847877, -0.3298312899, 51.4560268405, 51.4560674744))"
RWG218259,2017-12-07,0,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218259_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218259_2.jpg,"list(c(-0.1760401515, -0.1760180892, 51.3863529924, 51.3863161479))"
RWG278949,2018-02-21,1,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/RWG278949_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG278949_2.jpg,"list(c(-0.1963986418, -0.1963308821, 51.5892655555, 51.5893442317), c(-0.1961060719, -0.19602203, 51.5893534949, 51.5894185063))"
RWG236092,2018-01-10,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236092_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236092_2.jpg,"list(c(-0.330074431, -0.3300478293, 51.4454920589, 51.4454338411), c(-0.330106684, -0.3300797636, 51.4455703013, 51.4455078832))"
RWG236045,2018-01-01,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236045_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236045_2.jpg,"list(c(-0.3038635418, -0.3037803509, 51.4648833851, 51.4648771855), c(-0.3036779607, -0.303523434, 51.4648956904, 51.464933427))"
RWG291335,2018-02-13,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG291335_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291335_2.jpg,"list(c(-0.2757309272, -0.2758230603, 51.4692875141, 51.4693787252), c(-0.275771918, -0.2758318762, 51.4694204188, 51.4694809651))"
RWG292621,2018-05-14,0,0,0,1,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG292621_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG292621_2.jpg,"list(c(-0.1611918789, -0.1612882585, -0.1614280423, 51.4031842457, 51.4031821133, 51.4031957586))"
RWG218333,2017-12-28,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218333_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218333_2.jpg,"list(c(-0.1924806454, -0.192447788, 51.3830727545, 51.3830479152))"
RWG218341,2017-12-31,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218341_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218341_2.jpg,"list(c(-0.1906410003, -0.1907689374, 51.382629946, 51.3826490553))"
RWG218342,2018-01-01,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218342_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218342_2.jpg,"list(c(-0.1894010258, -0.1893196543, 51.3847120142, 51.3846519896), c(-0.1894032641, -0.1893839046, 51.3847998452, 51.3847556483))"
RWG218240,2017-12-04,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218240_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218240_2.jpg,"list(c(-0.1692306195, -0.1692375619, 51.3347143021, 51.3347727644))"
RWG218268,2017-12-12,0,1,1,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218268_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218268_2.jpg,"list(c(-0.1583398987, -0.1583759793, -0.1584090026, 51.3982008171, 51.3981662244, 51.3981391348))"
RWG218273,2017-12-13,0,1,1,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218273_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218273_2.jpg,"list(c(-0.176939891, -0.1768252935, 51.3919254911, 51.3918758915))"
RWG291331,2018-01-08,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG291331_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291331_2.jpg,"list(c(-0.2989545119, -0.2989208179, 51.4649621864, 51.4648883354), c(-0.2988275756, -0.2988356643, 51.4650849202, 51.4650216012))"
RWG218355,2018-02-06,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218355_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218355_2.jpg,"list(c(-0.2007309815, -0.2007896775, 51.3685651983, 51.3685116253))"
RWG218356,2018-02-06,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218356_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218356_2.jpg,"list(c(-0.2062919223, -0.2062401557, 51.372905817, 51.3729416085), c(-0.2061715459, -0.206130095, 51.3729462686, 51.3729771056))"
RWG218358,2018-02-06,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218358_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218358_2.jpg,"list(c(-0.2061863078, -0.2061155995, 51.3732029031, 51.3731638467))"
RWG278944,2018-02-17,1,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/RWG278944_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG278944_2.jpg,"list(c(-0.2117314992, -0.2118603672, 51.5811003791, 51.5811444574), c(-0.2118359221, -0.2119598638, 51.5812126085, 51.5812509014))"
RWG278948,2018-02-21,1,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/RWG278948_2.jpg,"list(c(-0.1917311371, -0.191696625, 51.5870363167, 51.5870850059), c(-0.191681093, -0.1916471232, 51.5871110433, 51.5871517878))"
