,UnqID,ProgID,SurveyDescription,Easting,Northing,Location,Borough,Functional cycling area
1342,OUTCY059,OUTCY,Outer area cycle surveys,518808.865193582,179786.225983374,Gunnersbury Avenue,Ealing,Outer
1343,OUTCY060,OUTCY,Outer area cycle surveys,505221.878475446,177111.50161526,Colnbrook by-pass,Hillingdon,Outer
1344,OUTCY061,OUTCY,Outer area cycle surveys,527794.275066133,164424.823139198,Pound Street,Sutton,Outer
1345,OUTCY062,OUTCY,Outer area cycle surveys,529329.74454993,161819.168999936,Woodcote Road,Sutton,Outer
1346,OUTCY063,OUTCY,Outer area cycle surveys,516810.608675241,174273.553969323,St Margaret's Road,Richmond upon Thames,Outer
1347,OUTCY064,OUTCY,Outer area cycle surveys,510101.536496788,185984.781665266,West End Road,Hillingdon,Outer
1348,OUTCY065,OUTCY,Outer area cycle surveys,518177.367718787,185104.413667984,High Road,Brent,Outer
1349,OUTCY066,OUTCY,Outer area cycle surveys,530017.160029112,194135.54853252,The Bourne,Enfield,Outer
1350,OUTCY067,OUTCY,Outer area cycle surveys,540346.704497547,183853.361777863,Stopford Lane,Newham,Outer
1351,OUTCY068,OUTCY,Outer area cycle surveys,543165.113733736,187656.703082739,Cranbrook Road,Redbridge,Outer
1352,OUTCY069,OUTCY,Outer area cycle surveys,551139.242127054,184081.566454953,Dagenham Road,Havering,Outer
1353,OUTCY070,OUTCY,Outer area cycle surveys,541647.667953507,165123.453158435,Croydon Road,Bromley,Outer
1354,OUTCY071,OUTCY,Outer area cycle surveys,538343.75653944,171721.504485889,Bromley Road,Lewisham,Outer
1355,OUTCY072,OUTCY,Outer area cycle surveys,534567.106302081,169845.361526225,Anerley Road,Bromley,Outer
1356,OUTCY073,OUTCY,Outer area cycle surveys,539950.191264134,174244.762210878,Burnt Ash Hill,Lewisham,Outer
1357,OUTCY074,OUTCY,Outer area cycle surveys,547846.412075108,177968.50630022,Woolwich Road,Bexley,Outer
1358,OUTCY075,OUTCY,Outer area cycle surveys,543706.171133313,172597.653690788,Sidcup Road,Greenwich,Outer
1359,OUTCY076,OUTCY,Outer area cycle surveys,541775.186068496,176971.641649758,Shooters Hill Road,Greenwich,Outer
1360,OUTCY077,OUTCY,Outer area cycle surveys,524315.461170929,169315.52319087,Kingston Road,Merton,Outer
1361,OUTCY078,OUTCY,Outer area cycle surveys,528578.578258314,165863.871215971,London Road,Sutton,Outer
1362,OUTCY079,OUTCY,Outer area cycle surveys,520381.503412822,181242.339175308,Horn Lane,Ealing,Outer
1363,OUTCY080,OUTCY,Outer area cycle surveys,514208.459146673,180844.9429288,Greenford Road,Ealing,Outer
1364,OUTCY081,OUTCY,Outer area cycle surveys,512730.74631589,175530.864068051,Wellington Road North,Hounslow,Outer
1365,OUTCY082,OUTCY,Outer area cycle surveys,515604.677793533,173115.725394305,Heath Road,Richmond upon Thames,Outer
1366,OUTCY083,OUTCY,Outer area cycle surveys,527224.780450819,168144.698335999,London Road,Merton,Outer
1367,OUTCY084,OUTCY,Outer area cycle surveys,520865.793566718,170060.210026481,Coombe Lane West,Kingston upon Thames,Outer
1368,OUTCY085,OUTCY,Outer area cycle surveys,520625.062517749,186435.462659174,Blackbird Hill,Brent,Outer
1369,OUTCY086,OUTCY,Outer area cycle surveys,507546.804314612,183634.804339279,Long Lane,Hillingdon,Outer
1370,OUTCY087,OUTCY,Outer area cycle surveys,516465.989856399,184905.78052613,Whitton Avenue East,Ealing,Outer
1371,OUTCY088,OUTCY,Outer area cycle surveys,515555.809316387,189372.791857437,The Bridge,Harrow,Outer
1372,OUTCY089,OUTCY,Outer area cycle surveys,527894.345372717,196800.97556197,Cockfosters Road,Enfield,Outer
1373,OUTCY090,OUTCY,Outer area cycle surveys,525953.523950007,193971.355532278,Totteridge Lane,Barnet,Outer
1374,OUTCY091,OUTCY,Outer area cycle surveys,523423.296089423,188933.577581216,Brent Street,Barnet,Outer
