FEATURE_ID,SVDATE,CRS_SIGNAL,CRS_SEGREG,CRS_CYGAP,CRS_PEDEST,CRS_LEVEL,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry,cross_length_m
RWG218290,2017-12-15,0,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218290_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218290_2.jpg,"list(c(-0.1236268241, -0.1238664849, 51.3675762762, 51.3675704186))",16.6503628974808
RWG218292,2017-12-15,0,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218292_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218292_2.jpg,"list(c(-0.1245695698, -0.1245795656, 51.3676045933, 51.3677258145))",13.4970536712306
RWG218295,2017-12-15,0,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218295_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218295_2.jpg,"list(c(-0.1257612324, -0.1257643746, 51.3676225427, 51.3676962169))",8.19511378690379
RWG236031,2017-12-30,1,1,0,0,0,Ealing,https://cycleassetimages.data.tfl.gov.uk/RWG236031_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236031_2.jpg,"list(c(-0.2918150594, -0.2920071102, 51.5101617864, 51.5101555102))",13.3092136868451
RWG236052,2018-01-02,1,0,0,0,0,Ealing,https://cycleassetimages.data.tfl.gov.uk/RWG236052_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236052_2.jpg,"list(c(-0.2921271573, -0.2920003544, 51.514147676, 51.5141519878))",8.78773359086729
RWG236053,2018-01-02,1,0,0,0,0,Ealing,https://cycleassetimages.data.tfl.gov.uk/RWG236053_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236053_2.jpg,"list(c(-0.3033834004, -0.3034054127, 51.4987478436, 51.4988243833))",8.64616620749217
RWG218235,2017-12-04,1,1,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218235_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218235_2.jpg,"list(c(-0.1618506747, -0.1619568421, 51.4176007136, 51.4176016997))",7.36306444531141
RWG236028,2017-12-30,1,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236028_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236028_2.jpg,"list(c(-0.4630483374, -0.463083253, 51.4988427863, 51.4988222354))",3.32619183330526
RWG236118,2018-01-11,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236118_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236118_2.jpg,"list(c(-0.4447521334, -0.4447349222, 51.4531400269, 51.453198329), c(-0.4446184338, -0.4445942753, 51.4532196235, 51.4533030528))",16.0184403691155
RWG291781,2018-04-25,1,0,0,0,0,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG291781_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291781_2.jpg,"list(c(-0.0252786531, -0.0252726494, 51.4271742813, 51.4271281394), c(-0.0254010955, -0.0253944388, 51.4272638438, 51.4272165614))",10.4253984660323
RWG236166,2018-01-12,0,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236166_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236166_2.jpg,"list(c(-0.4496929143, -0.4498065127, 51.4811464608, 51.4811507933), c(-0.4498576641, -0.4499821071, 51.4811520732, 51.4811563127))",16.5117987685718
RWG218318,2017-12-21,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218318_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218318_2.jpg,"list(c(-0.1916096989, -0.1915192742, 51.3631385982, 51.3631525936))",6.46803300643603
RWG218319,2017-12-21,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218319_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218319_2.jpg,"list(c(-0.1905158868, -0.1905433281, 51.3617667965, 51.361705461))",7.08133038114958
RWG293165,2018-06-04,0,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/RWG293165_2.jpg,"list(c(-0.2540716244, -0.2540794806, 51.624799734, 51.6247226329))",8.59040033676325
RWG236112,2018-01-15,1,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236112_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236112_2.jpg,"list(c(-0.4683384053, -0.4683403595, 51.4815130363, 51.4814546937), c(-0.4684654226, -0.4684584664, 51.4815496355, 51.4816042915))",12.585362417945
RWG236189,2018-01-16,0,1,0,0,0,Ealing,https://cycleassetimages.data.tfl.gov.uk/RWG236189_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236189_2.jpg,"list(c(-0.3103788596, -0.3103144473, 51.4974880414, 51.4974171046))",9.06088401510576
RWG236136,2018-01-09,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236136_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236136_2.jpg,"list(c(-0.4057600275, -0.4057974721, 51.4729853905, 51.4728750249))",12.5431615465458
RWG236190,2018-02-11,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236190_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236190_2.jpg,"list(c(-0.3091247468, -0.3089749017, 51.4901163959, 51.4901387629))",10.6685625347736
RWG236197,2018-02-12,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236197_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236197_2.jpg,"list(c(-0.4441143069, -0.4441490219, 51.4530829613, 51.4530363124), c(-0.4440495186, -0.4440999013, 51.4531741789, 51.453103469))",14.3205443712702
RWG236032,2017-12-30,1,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236032_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236032_2.jpg,"list(c(-0.4668358825, -0.4668029302, 51.50259299, 51.5025459667))",5.70457781013763
RWG236158,2018-01-11,0,0,0,0,0,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236158_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236158_2.jpg,"list(c(-0.4226308095, -0.4227078799, 51.4760686388, 51.4760673969))",5.33944460007554
RWG236205,2018-02-15,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236205_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236205_2.jpg,"list(c(-0.3842005493, -0.3840293053, 51.4765711625, 51.4765925658))",12.0961387424863
RWG236009,2017-12-28,1,0,0,0,0,Ealing,https://cycleassetimages.data.tfl.gov.uk/RWG236009_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236009_2.jpg,"list(c(-0.2962867551, -0.296450029, 51.5127731929, 51.5128427775))",13.6941540028667
RWG236020,2017-12-30,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236020_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236020_2.jpg,"list(c(-0.3617283705, -0.3617371943, 51.4392219897, 51.4392570769), c(-0.3616768735, -0.3616989682, 51.439299203, 51.439346744), c(-0.3617726777, -0.3617787757, -0.3618418764, 51.4393789015, 51.4393803042, 51.4393863256))",14.3280130287598
RWG218286,2017-12-15,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218286_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218286_2.jpg,"list(c(-0.1310470688, -0.1310447438, 51.3676062602, 51.3676836905))",8.61138279592716
RWG218332,2017-12-28,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218332_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218332_2.jpg,"list(c(-0.1905854842, -0.1905799866, 51.3840408433, 51.3839753267), c(-0.190665312, -0.1906133646, 51.384121699, 51.3840811276))",13.0698785982982
RWG236076,2018-01-05,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236076_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236076_2.jpg,"list(c(-0.3230278447, -0.3230224122, 51.4571893554, 51.457119328), c(-0.3229506364, -0.3228839048, 51.4573631273, 51.4572822286))",17.9099787020433
RWG236079,2018-01-06,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236079_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236079_2.jpg,"list(c(-0.3396730623, -0.3396975486, 51.4534995592, 51.4535593869), c(-0.3398272441, -0.3398509078, 51.453579663, 51.4536359109))",13.3313518476243
RWG218298,2017-12-15,0,1,1,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218298_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218298_2.jpg,"list(c(-0.1254290801, -0.1253293194, -0.1252708155, -0.1251728295, 51.3608366619, 51.3608193715, 51.3608402668, 51.360917536))",22.8273598689826
RWG218326,2017-12-22,0,1,1,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218326_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218326_2.jpg,"list(c(-0.1558869033, -0.1558680563, 51.3560293957, 51.3559430609))",9.68880153509842
RWG236022,2017-12-30,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236022_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236022_2.jpg,"list(c(-0.3617092929, -0.3615937438, 51.4393803801, 51.4394769501))",13.3959369417405
RWG236024,2017-12-30,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236024_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236024_2.jpg,"list(c(-0.3609665525, -0.3609432015, 51.4393733991, 51.4393231895), c(-0.3611006689, -0.3610853903, 51.4394142246, 51.4393783097))",9.94451905807159
RWG291337,2018-04-16,0,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG291337_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291337_2.jpg,"list(c(-0.2876870833, -0.2877599913, 51.4679147161, 51.4679202355), c(-0.2875689144, -0.2876152962, 51.4679305597, 51.4679126788))",8.86573585865646
RWG236011,2017-12-29,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236011_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236011_2.jpg,"list(c(-0.282761437, -0.2827911445, 51.4912618859, 51.4913644478))",11.5883637099748
RWG236012,2017-12-29,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236012_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236012_2.jpg,"list(c(-0.282956056, -0.2828866287, 51.4916460289, 51.4917060335))",8.22329720484657
RWG236064,2018-01-05,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236064_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236064_2.jpg,"list(c(-0.3316000556, -0.3315382532, 51.4509545293, 51.4509262873), c(-0.3316675026, -0.3316279151, 51.4509846349, 51.4509656656))",8.77101096222323
RWG236065,2018-01-05,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236065_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236065_2.jpg,"list(c(-0.3316839393, -0.3317701414, 51.4507166092, 51.4506761998), c(-0.3315941475, -0.3316617302, 51.4507510189, 51.4507252153))",12.9669616789876
RWG236080,2018-01-08,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236080_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236080_2.jpg,"list(c(-0.3297615485, -0.3298205073, 51.4559123057, 51.4559559722), c(-0.3297847877, -0.3298312899, 51.4560268405, 51.4560674744))",11.8948338633326
RWG218259,2017-12-07,0,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218259_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218259_2.jpg,"list(c(-0.1760401515, -0.1760180892, 51.3863529924, 51.3863161479))",4.37363581809328
RWG278949,2018-02-21,1,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/RWG278949_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG278949_2.jpg,"list(c(-0.1963986418, -0.1963308821, 51.5892655555, 51.5893442317), c(-0.1961060719, -0.19602203, 51.5893534949, 51.5894185063))",19.1939610627172
RWG236092,2018-01-10,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236092_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236092_2.jpg,"list(c(-0.330074431, -0.3300478293, 51.4454920589, 51.4454338411), c(-0.330106684, -0.3300797636, 51.4455703013, 51.4455078832))",13.9178988886556
RWG236045,2018-01-01,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236045_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236045_2.jpg,"list(c(-0.3038635418, -0.3037803509, 51.4648833851, 51.4648771855), c(-0.3036779607, -0.303523434, 51.4648956904, 51.464933427))",17.3017476465001
RWG291335,2018-02-13,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG291335_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291335_2.jpg,"list(c(-0.2757309272, -0.2758230603, 51.4692875141, 51.4693787252), c(-0.275771918, -0.2758318762, 51.4694204188, 51.4694809651))",19.8933867709808
RWG292621,2018-05-14,0,0,0,1,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG292621_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG292621_2.jpg,"list(c(-0.1611918789, -0.1612882585, -0.1614280423, 51.4031842457, 51.4031821133, 51.4031957586))",16.5042672022543
RWG218333,2017-12-28,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218333_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218333_2.jpg,"list(c(-0.1924806454, -0.192447788, 51.3830727545, 51.3830479152))",3.58164516880497
RWG218341,2017-12-31,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218341_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218341_2.jpg,"list(c(-0.1906410003, -0.1907689374, 51.382629946, 51.3826490553))",9.12938912115382
RWG218342,2018-01-01,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218342_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218342_2.jpg,"list(c(-0.1894010258, -0.1893196543, 51.3847120142, 51.3846519896), c(-0.1894032641, -0.1893839046, 51.3847998452, 51.3847556483))",13.8374987273278
RWG218240,2017-12-04,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218240_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218240_2.jpg,"list(c(-0.1692306195, -0.1692375619, 51.3347143021, 51.3347727644))",6.51858796692422
RWG218268,2017-12-12,0,1,1,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218268_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218268_2.jpg,"list(c(-0.1583398987, -0.1583759793, -0.1584090026, 51.3982008171, 51.3981662244, 51.3981391348))",8.37373269146435
RWG218273,2017-12-13,0,1,1,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218273_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218273_2.jpg,"list(c(-0.176939891, -0.1768252935, 51.3919254911, 51.3918758915))",9.67683103346972
RWG291331,2018-01-08,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG291331_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291331_2.jpg,"list(c(-0.2989545119, -0.2989208179, 51.4649621864, 51.4648883354), c(-0.2988275756, -0.2988356643, 51.4650849202, 51.4650216012))",15.6001714245433
RWG218355,2018-02-06,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218355_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218355_2.jpg,"list(c(-0.2007309815, -0.2007896775, 51.3685651983, 51.3685116253))",7.21730719799758
RWG218356,2018-02-06,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218356_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218356_2.jpg,"list(c(-0.2062919223, -0.2062401557, 51.372905817, 51.3729416085), c(-0.2061715459, -0.206130095, 51.3729462686, 51.3729771056))",9.83815251857571
RWG218358,2018-02-06,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG218358_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218358_2.jpg,"list(c(-0.2061863078, -0.2061155995, 51.3732029031, 51.3731638467))",6.55361170173094
RWG278944,2018-02-17,1,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/RWG278944_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG278944_2.jpg,"list(c(-0.2117314992, -0.2118603672, 51.5811003791, 51.5811444574), c(-0.2118359221, -0.2119598638, 51.5812126085, 51.5812509014))",19.7283690850754
RWG278948,2018-02-21,1,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/no_asset_photo.png,https://cycleassetimages.data.tfl.gov.uk/RWG278948_2.jpg,"list(c(-0.1917311371, -0.191696625, 51.5870363167, 51.5870850059), c(-0.191681093, -0.1916471232, 51.5871110433, 51.5871517878))",11.0181733601365
RWG291336,2018-02-13,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG291336_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291336_2.jpg,"list(c(-0.2924516048, -0.2925024221, 51.4662153775, 51.4662827371), c(-0.2926715677, -0.2927031901, 51.4662823445, 51.4663332459))",14.345133186845
RWG236026,2017-12-30,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236026_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236026_2.jpg,"list(c(-0.3612004262, -0.3612532548, 51.4392236069, 51.4391833465), c(-0.3611498568, -0.3611815388, 51.4392618487, 51.4392377951), c(-0.3610328029, -0.3610982168, 51.4392636282, 51.4392676439))",13.8001373066154
RWG236132,2018-01-06,0,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236132_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236132_2.jpg,"list(c(-0.3406607866, -0.3408322485, 51.4532733545, 51.4532405123))",12.4294474879331
RWG218351,2018-02-05,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218351_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218351_2.jpg,"list(c(-0.1911659634, -0.1912693338, -0.1912136705, -0.1913022268, 51.4030964865, 51.4030698523, 51.40297248, 51.4029459705))",26.0669089055133
RWG218280,2017-12-14,0,1,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218280_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218280_2.jpg,"list(c(-0.1734753816, -0.1735674844, 51.394994453, 51.3950093491))",6.60127075975264
RWG291340,2018-04-24,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG291340_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291340_2.jpg,"list(c(-0.3623550616, -0.3624046372, 51.4791060834, 51.4790994057), c(-0.3621645747, -0.3623218911, 51.4791317408, 51.4791118115))",14.6302198200902
RWG236010,2017-12-29,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236010_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236010_2.jpg,"list(c(-0.2827926334, -0.2828153842, 51.4911751793, 51.4911152695), c(-0.282517648, -0.2826626436, 51.4912824455, 51.4912549614))",17.3388472797671
RWG236050,2018-01-01,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236050_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236050_2.jpg,"list(c(-0.2972518066, -0.2973249299, 51.4666473927, 51.4666942445))",7.26625927258599
RWG218362,2018-02-08,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218362_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218362_2.jpg,"list(c(-0.1836759507, -0.1837849534, 51.3994069185, 51.3994258527))",7.84949382476525
RWG218265,2017-12-09,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218265_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218265_2.jpg,"list(c(-0.1588991909, -0.1587961058, 51.3936164681, 51.3936180819))",7.15450479927188
RWG218267,2017-12-09,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218267_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218267_2.jpg,"list(c(-0.1588584851, -0.1587578948, 51.392713034, 51.3927142868))",6.98068769678342
RWG218275,2017-12-13,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG218275_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218275_2.jpg,"list(c(-0.1762282216, -0.176123264, 51.3925179071, 51.3924702974))",9.00326058541242
RWG236039,2017-12-31,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236039_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236039_2.jpg,"list(c(-0.315729833, -0.3157875923, 51.4873543398, 51.487417971))",8.1275023437329
RWG291342,2018-04-25,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG291342_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291342_2.jpg,"list(c(-0.4462883981, -0.4461981702, 51.4492337139, 51.4492142983), c(-0.4463098218, -0.4463048717, -0.4463048263, 51.4493955287, 51.4493621696, 51.4493618947))",10.3707363471646
RWG291343,2018-04-25,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG291343_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291343_2.jpg,"list(c(-0.44645406, -0.4464325554, 51.4487003775, 51.4486072476), c(-0.446188452, -0.4462725047, 51.4489211488, 51.4489015633))",16.680783314821
RWG291344,2018-04-25,0,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG291344_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291344_2.jpg,"list(c(-0.4467736075, -0.4468208735, 51.4484800917, 51.4485062942), c(-0.4470128867, -0.4470179061, -0.4471566643, 51.44855424, 51.4485527212, 51.4485159611))",15.218964247726
RWG236089,2018-01-09,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236089_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236089_2.jpg,"list(c(-0.3418707067, -0.3418611653, 51.4823702373, 51.4822865895), c(-0.3420577683, -0.3420457855, 51.482476381, 51.482396981))",18.1924614542243
RWG236090,2018-01-09,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236090_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236090_2.jpg,"list(c(-0.4104546483, -0.4105721629, 51.4794211249, 51.4794624389))",9.34519543288325
RWG236071,2018-01-05,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236071_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236071_2.jpg,"list(c(-0.3004518108, -0.3003917151, 51.4645824993, 51.4645278573), c(-0.3006686923, -0.3005635169, -0.3005614605, 51.4646252273, 51.4646183806, 51.4646177744))",14.8485547768781
RWG236072,2018-01-05,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236072_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236072_2.jpg,"list(c(-0.3222036621, -0.3221449155, 51.4570754917, 51.4571196185), c(-0.3220195188, -0.3219529444, 51.4570807071, 51.4570890334))",11.0798337942449
RWG236073,2018-01-05,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236073_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236073_2.jpg,"list(c(-0.3219464236, -0.3218970367, 51.4573811136, 51.4573361519), c(-0.3219112679, -0.3219077689, 51.4574881531, 51.4574381381))",11.6250734953887
RWG235998,2017-12-27,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG235998_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG235998_2.jpg,"list(c(-0.2810306545, -0.2811464285, 51.4917050575, 51.49164743))",10.2619624252
RWG236081,2018-01-08,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236081_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236081_2.jpg,"list(c(-0.3227073157, -0.3227889362, 51.4607042666, 51.4606846769))",6.05973685693971
RWG291325,2017-12-31,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG291325_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291325_2.jpg,"list(c(-0.3251991434, -0.3252484177, 51.4835719686, 51.483642326), c(-0.3251591717, -0.3252022, 51.4837195346, 51.4837888218))",16.7955314189241
RWG236040,2017-12-31,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236040_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236040_2.jpg,"list(c(-0.2920098021, -0.2918860582, 51.491597106, 51.4913641313))",27.2855238319751
RWG236041,2017-12-31,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236041_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236041_2.jpg,"list(c(-0.2918141543, -0.2917305799, 51.4913264221, 51.491322118))",5.80592886944994
RWG292625,2018-05-14,0,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG292625_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG292625_2.jpg,"list(c(-0.1590271098, -0.1589818605, 51.3954642013, 51.3955569262))",10.7778991152187
RWG236001,2017-12-27,1,0,0,0,0,Hounslow,https://cycleassetimages.data.tfl.gov.uk/RWG236001_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236001_2.jpg,"list(c(-0.2821193015, -0.2822246949, 51.4920199194, 51.4920237962))",7.3093919554892
RWG236044,2018-01-01,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG236044_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236044_2.jpg,"list(c(-0.3035566249, -0.3035740836, 51.4647162025, 51.4647692756), c(-0.3036938877, -0.3036942247, -0.3037113348, 51.4647959208, 51.4647959958, 51.4648458571))",11.7185279383472
RWG278941,2018-02-16,1,0,0,0,0,Barnet,https://cycleassetimages.data.tfl.gov.uk/RWG278941_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG278941_2.jpg,"list(c(-0.2000747921, -0.1998554238, -0.1997693233, -0.1996364288, 51.5893809204, 51.5894376693, 51.5893646394, 51.5893462658))",35.8878194745915
