FEATURE_ID,SVDATE,ASL_FDR,ASL_FDRLFT,ASL_FDCENT,ASL_FDRIGH,ASL_SHARED,ASL_COLOUR,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry,asl_length_m
RWG038269,2017-08-20,0,0,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG038269_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG038269_2.jpg,"c(-0.1954913479, -0.1955183951, 51.5579657938, 51.5579329534)",4.1025794389963
RWG038226,2017-06-15,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG038226_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG038226_2.jpg,"c(-0.1467237354, -0.146691421, 51.5569013479, 51.5568685651)",4.27539456041207
RWG038246,2017-07-13,0,0,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG038246_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG038246_2.jpg,"c(-0.1841181765, -0.1840843674, 51.5508461716, 51.5508591228)",2.74565710741187
RWG000253,2017-05-29,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000253_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000253_2.jpg,"c(-0.1445303619, -0.1444802737, 51.5466907204, 51.5466916595)",3.46515473416292
RWG065623,2017-06-26,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065623_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065623_2.jpg,"c(-0.1248636213, -0.1249047615, 51.5219852413, 51.522016083)",4.45678602591296
RWG065641,2017-06-27,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065641_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065641_2.jpg,"c(-0.1260300478, -0.1260614648, 51.5289280143, 51.5289623279)",4.39105893763267
RWG000351,2017-06-01,0,0,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000351_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000351_2.jpg,"c(-0.1337107674, -0.1336939586, 51.5265519014, 51.5265345424)",2.25344185404391
RWG003252,2017-06-07,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG003252_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG003252_2.jpg,"c(-0.1241118923, -0.124069784, 51.5302713697, 51.5302433963)",4.261430876886
RWG000242,2017-05-29,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000242_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000242_2.jpg,"c(-0.1768189115, -0.1767746604, 51.5535678257, 51.5535899369)",3.92497635855836
RWG000236,2017-05-28,0,0,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000236_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000236_2.jpg,"c(-0.1839507604, -0.1839032565, 51.5510903534, 51.5510618285)",4.5660530927963
RWG089396,2017-01-06,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG089396_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089396_2.jpg,"c(-0.1403764062, -0.1404354542, 51.5508450377, 51.5508442971)",4.08360559479589
RWG003266,2017-06-07,1,0,0,1,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG003266_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG003266_2.jpg,"c(-0.1276590505, -0.127626707, 51.5287729999, 51.5287382268)",4.46728599546006
RWG003259,2017-06-07,0,0,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG003259_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG003259_2.jpg,"c(-0.1270242821, -0.1270463204, 51.5338232568, 51.5338529456)",3.63620029394098
RWG038240,2017-06-16,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG038240_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG038240_2.jpg,"c(-0.2025234847, -0.2024908509, 51.5459200558, 51.5458892634)",4.10073399417503
RWG038241,2017-06-16,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG038241_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG038241_2.jpg,"c(-0.202202685, -0.2022521145, 51.5458038365, 51.5457884118)",3.824283762662
RWG003275,2017-06-08,1,1,0,1,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG003275_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG003275_2.jpg,"c(-0.1360421777, -0.1359887478, 51.5421192922, 51.5420950974)",4.57068894080367
RWG038229,2017-06-16,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG038229_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG038229_2.jpg,"c(-0.192737168, -0.1927295469, 51.5440867468, 51.544123143)",4.08125057580957
RWG038230,2017-06-16,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG038230_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG038230_2.jpg,"c(-0.1875202383, -0.187474487, 51.5400101074, 51.5399956105)",3.551104671769
RWG038237,2017-06-16,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG038237_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG038237_2.jpg,"c(-0.2073029784, -0.2072726045, 51.5503428195, 51.5503168623)",3.56953019595771
RWG065766,2017-06-30,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065766_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065766_2.jpg,"c(-0.112952462, -0.1130318535, 51.5215306705, 51.5215066185)",6.10942263012752
RWG000327,2017-05-31,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000327_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000327_2.jpg,"c(-0.1578627947, -0.157904781, 51.5531642, 51.5531529556)",3.16074009477746
RWG000334,2017-05-31,1,0,1,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000334_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000334_2.jpg,"c(-0.1465894122, -0.1466152172, 51.5362639509, 51.5362201341)",5.1888373847542
RWG000340,2017-06-01,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000340_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000340_2.jpg,"c(-0.1625904743, -0.1626006571, 51.5433999891, 51.54343579)",4.04268761440487
RWG003257,2017-06-07,1,0,1,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG003257_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG003257_2.jpg,"c(-0.1288878483, -0.128843357, 51.5337065214, 51.5336739984)",4.7485735852965
RWG003274,2017-06-08,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG003274_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG003274_2.jpg,"c(-0.1223873812, -0.1223873536, 51.5348636174, 51.534904532)",4.54950348728143
RWG065928,2017-09-05,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065928_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065928_2.jpg,"c(-0.1017847908, -0.1018046107, 51.5163909334, 51.516356827)",4.03282385559069
RWG065931,2017-09-06,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065931_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065931_2.jpg,"c(-0.1036776104, -0.1037647323, 51.5119445935, 51.5119193922)",6.64846616774271
RWG008771,2017-06-16,1,1,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008771_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008771_2.jpg,"c(-0.0575417555, -0.0575790976, 51.5530416501, 51.5530063646)",4.69683958433262
RWG008772,2017-06-16,1,1,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008772_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008772_2.jpg,"c(-0.0579131669, -0.0579059359, -0.0578896143, 51.5530359065, 51.5530154588, 51.5529953173)",4.83587470589131
RWG065933,2017-09-06,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065933_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065933_2.jpg,"c(-0.087473361, -0.087525738, 51.5191249311, 51.5191377944)",3.89609502515766
RWG000257,2017-05-29,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000257_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000257_2.jpg,"c(-0.1439732765, -0.143970614, 51.5464968773, 51.5465311036)",3.81024763915524
RWG236592,2018-02-01,1,1,0,0,0,GREEN,Hillingdon,https://cycleassetimages.data.tfl.gov.uk/RWG236592_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG236592_2.jpg,"c(-0.4326704777, -0.4327495514, 51.5249464618, 51.5249642277)",5.81628913848896
RWG000372,2017-06-04,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000372_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000372_2.jpg,"c(-0.1600740379, -0.1600300396, 51.5476546637, 51.5476289141)",4.17783419306032
RWG000374,2017-06-04,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000374_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000374_2.jpg,"c(-0.1556892913, -0.1557254489, 51.545505387, 51.5455323262)",3.9018982344998
RWG003235,2017-06-06,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG003235_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG003235_2.jpg,"c(-0.1307268923, -0.1306792698, 51.5477416454, 51.5477758377)",5.02982962525132
RWG025485,2017-06-15,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG025485_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG025485_2.jpg,"c(-0.1417521435, -0.1417572087, 51.5429354728, 51.5428860626)",5.505327257389
RWG008773,2017-06-16,1,1,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008773_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008773_2.jpg,"c(-0.0583325265, -0.0582631434, 51.5527016127, 51.5527112584)",4.91562087789591
RWG065825,2017-06-30,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065825_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065825_2.jpg,"c(-0.1192999466, -0.1193556383, 51.5164518088, 51.5164360318)",4.23415259365809
RWG065828,2017-06-30,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065828_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065828_2.jpg,"c(-0.1196049263, -0.1195614748, 51.5165559535, 51.5165005685)",6.85328750854808
RWG065780,2017-06-30,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065780_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065780_2.jpg,"c(-0.0838640203, -0.0838450851, 51.5142278906, 51.5142698673)",4.84803014226185
RWG065794,2017-06-30,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065794_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065794_2.jpg,"c(-0.085482257, -0.0855491776, 51.5167202818, 51.5167386244)",5.05987032063002
RWG065947,2017-09-08,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065947_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065947_2.jpg,"c(-0.0844017705, -0.0843304811, 51.513452252, 51.5134500741)",4.93917741009472
RWG065953,2017-09-10,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065953_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065953_2.jpg,"c(-0.0853549755, -0.0853961302, 51.5169396413, 51.5169006556)",5.18668986304466
RWG108297,2017-11-10,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG108297_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108297_2.jpg,"c(-0.0833764141, -0.0834160406, 51.5145063869, 51.5144708691)",4.80800368731615
RWG152157,2017-12-20,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG152157_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG152157_2.jpg,"c(-0.0804555131, -0.0804249898, 51.5096775751, 51.5096665788)",2.44075403888262
RWG008729,2017-06-13,1,1,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008729_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008729_2.jpg,"c(-0.0750419574, -0.0750460989, 51.5508510398, 51.5508078352)",4.81266665369302
RWG065730,2017-06-29,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065730_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065730_2.jpg,"c(-0.0860150232, -0.0860577275, 51.514324605, 51.5142912817)",4.73945614054694
RWG065732,2017-06-29,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065732_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065732_2.jpg,"c(-0.0865610431, -0.0864952883, 51.5141211977, 51.514140861)",5.04823741472952
RWG065640,2017-06-27,1,0,1,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065640_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065640_2.jpg,"c(-0.0738853397, -0.0739225227, 51.514306049, 51.5143466327)",5.1947058638847
RWG065655,2017-06-28,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065655_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065655_2.jpg,"c(-0.0924009643, -0.092326283, 51.5151777648, 51.515164638)",5.36994396498306
RWG065667,2017-06-28,1,1,0,0,0,GREEN,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065667_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065667_2.jpg,"c(-0.0987187259, -0.0987157238, 51.5154774088, 51.5155132503)",3.99080961167301
RWG030267,2017-07-12,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG030267_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG030267_2.jpg,"c(-0.0812088649, -0.0812001086, 51.5390863473, 51.5391371438)",5.68069425898614
RWG030268,2017-07-13,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG030268_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG030268_2.jpg,"c(-0.0921933087, -0.0921423243, 51.5284463765, 51.528434126)",3.78088247503041
RWG108290,2017-11-01,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG108290_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108290_2.jpg,"c(-0.1265145888, -0.1264628044, 51.5207614715, 51.5207190566)",5.92292472377205
RWG108291,2017-11-01,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG108291_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108291_2.jpg,"c(-0.1261017864, -0.1261636797, 51.5206376048, 51.5206133859)",5.05874506619546
RWG065768,2017-06-30,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065768_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065768_2.jpg,"c(-0.1127871153, -0.1127243673, 51.5217418989, 51.5217712364)",5.43041723564189
RWG065723,2017-06-29,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065723_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065723_2.jpg,"c(-0.0838727019, -0.0837981592, 51.5164934177, 51.5164829948)",5.28662587009695
RWG065725,2017-06-29,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065725_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065725_2.jpg,"c(-0.0833310678, -0.0834071862, 51.5162758161, 51.5162864602)",5.39842050849521
RWG065948,2017-09-08,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065948_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065948_2.jpg,"c(-0.1204018549, -0.1203803791, 51.5178630049, 51.5178093724)",6.14601721892132
RWG065708,2017-06-29,1,1,0,0,0,OTHER,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065708_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065708_2.jpg,"c(-0.1240565187, -0.1240934349, 51.521371493, 51.5214012307)",4.17826716538245
RWG065782,2017-06-29,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065782_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065782_2.jpg,"c(-0.1293265592, -0.1293863977, 51.5197679342, 51.5197431026)",4.97651619968086
RWG065787,2017-06-30,1,0,0,1,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065787_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065787_2.jpg,"c(-0.1321497027, -0.132184801, 51.5183782921, 51.5184152545)",4.77391199274583
RWG065802,2017-06-30,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065802_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065802_2.jpg,"c(-0.1335059551, -0.1335423457, 51.5261225402, 51.5261598346)",4.8513097191204
RWG030269,2017-07-13,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG030269_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG030269_2.jpg,"c(-0.0924008354, -0.0924115761, 51.5301779451, 51.5302177407)",4.48701703565356
RWG065726,2017-06-29,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065726_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065726_2.jpg,"c(-0.083389065, -0.0834051615, 51.5166444562, 51.5166041786)",4.61509017240832
RWG065752,2017-06-30,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065752_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065752_2.jpg,"c(-0.091832087, -0.0919228969, 51.515038083, 51.515047808)",6.37620543728236
RWG000339,2017-05-31,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000339_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000339_2.jpg,"c(-0.1408350917, -0.140892591, 51.5371812416, 51.5371646403)",4.38443712893451
RWG000348,2017-06-01,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000348_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000348_2.jpg,"c(-0.154869674, -0.154805412, 51.5373464719, 51.5373579809)",4.62517780387885
RWG000350,2017-06-01,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000350_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000350_2.jpg,"c(-0.131213476, -0.1312827383, 51.5276340133, 51.52770008)",8.77075635994742
RWG065839,2017-07-01,0,0,0,0,0,GREEN,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065839_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065839_2.jpg,"c(-0.0928509198, -0.0928058045, 51.5126336549, 51.5126454031)",3.38432711867812
RWG065841,2017-07-01,0,0,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065841_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065841_2.jpg,"c(-0.0953566227, -0.0954311563, 51.5126434226, 51.5126581439)",5.41135255894589
RWG065848,2017-07-01,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065848_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065848_2.jpg,"c(-0.1079748704, -0.1078503777, 51.5178511964, 51.5178414558)",8.68190797809003
RWG042135,2017-08-29,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG042135_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042135_2.jpg,"c(-0.0488319074, -0.0488311213, -0.0488279298, -0.0488266535, 51.5418982143, 51.5418799426, 51.5418667919, 51.5418615316)",4.10284910500249
RWG065872,2017-07-02,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065872_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065872_2.jpg,"c(-0.1047793025, -0.1046841169, 51.5142275962, 51.514226598)",6.58768036901396
RWG065875,2017-07-02,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065875_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065875_2.jpg,"c(-0.1039630853, -0.1040824868, 51.5141112858, 51.5141161302)",8.28002190276112
RWG008743,2017-06-14,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008743_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008743_2.jpg,"c(-0.0850436339, -0.0849730579, 51.5658006563, 51.5658182391)",5.25546013355283
RWG008744,2017-06-14,0,0,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008744_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008744_2.jpg,"c(-0.0846899168, -0.0847102958, 51.5656924106, 51.5657268509)",4.08043696589759
RWG065772,2017-06-30,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065772_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065772_2.jpg,"c(-0.088992687, -0.0889704911, 51.5136079452, 51.5135765711)",3.81179872521504
RWG065774,2017-06-30,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065774_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065774_2.jpg,"c(-0.0898478071, -0.0898489677, 51.5146632593, 51.5146982041)",3.88652044412564
RWG065771,2017-06-30,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065771_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065771_2.jpg,"c(-0.1121939426, -0.1122722815, 51.5217013331, 51.5216859112)",5.68488946955492
RWG065791,2017-06-30,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065791_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065791_2.jpg,"c(-0.1132517434, -0.1132783556, 51.5213152732, 51.5213584095)",5.13780549693833
RWG089395,2017-05-29,1,1,0,0,0,GREEN,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG089395_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089395_2.jpg,"c(-0.1442405261, -0.1442397226, -0.1442116821, 51.5468138442, 51.5468129278, 51.5467775927)",4.49754813432886
RWG000265,2017-05-30,1,0,1,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000265_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000265_2.jpg,"c(-0.1418526386, -0.141861794, 51.5463254364, 51.546370204)",5.0180351886767
RWG000315,2017-05-31,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000315_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000315_2.jpg,"c(-0.1872157944, -0.187224789, -0.1872439739, 51.5396891203, 51.5396987554, 51.5397218652)",4.13090477332462
RWG000317,2017-05-31,1,1,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG000317_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG000317_2.jpg,"c(-0.1500839527, -0.1501530192, 51.5458933096, 51.5458876943)",4.81664991307499
RWG008716,2017-06-13,1,1,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008716_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008716_2.jpg,"c(-0.0758723593, -0.0759408009, 51.5423558896, 51.5423553174)",4.73359054941039
RWG008722,2017-06-13,1,1,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008722_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008722_2.jpg,"c(-0.0997087385, -0.0996612777, 51.5617294845, 51.561697381)",4.84838799640115
RWG065618,2017-06-26,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065618_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065618_2.jpg,"c(-0.1260818528, -0.1260158836, 51.5227363312, 51.5227638294)",5.49370074135867
RWG065620,2017-06-26,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065620_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065620_2.jpg,"c(-0.1256714939, -0.125712092, 51.5226315039, 51.5226611811)",4.33350228210873
RWG065622,2017-06-26,1,0,1,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG065622_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065622_2.jpg,"c(-0.1247293563, -0.1247830345, 51.5222470195, 51.5222163472)",5.04229514376092
RWG152156,2017-12-20,0,0,0,0,0,NONE,Camden,https://cycleassetimages.data.tfl.gov.uk/RWG152156_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG152156_2.jpg,"c(-0.1236666708, -0.1237117152, 51.5176793778, 51.5177210584)",5.58521391189293
RWG065781,2017-06-30,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065781_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065781_2.jpg,"c(-0.1094128057, -0.109393262, 51.5143127356, 51.5142696636)",4.97667553009784
RWG008725,2017-06-13,1,1,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008725_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008725_2.jpg,"c(-0.0573742587, -0.0572732762, 51.5380034536, 51.5380246928)",7.37272968325951
RWG065728,2017-06-29,1,1,0,0,0,NONE,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065728_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065728_2.jpg,"c(-0.0755789449, -0.0755093493, 51.5139662085, 51.5139888594)",5.43481936854203
RWG008730,2017-06-13,1,1,0,0,0,NONE,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008730_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008730_2.jpg,"c(-0.0748359601, -0.0748970496, 51.5506410962, 51.5506313924)",4.35959082364795
RWG008737,2017-06-14,1,1,0,0,0,GREEN,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG008737_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG008737_2.jpg,"c(-0.0416817818, -0.041668812, 51.5454017543, 51.5453618919)",4.52233202416729
