id,lat,lon,location,date,time,borough,mode,year
302972,51.463861,-0.132573,Clapham High Street junction with Edgeley Road,2017-11-09,17:55:00,Lambeth, PedalCycle,2017
329096,51.463864,-0.132717,Clapham High Street junction with Edgeley Road,2018-07-26,08:20:00,Lambeth, PedalCycle,2018
675035,51.463867,-0.167124,Lavender Hill 2 metres north of junction with Ilminster Gardens,2017-10-05,20:05:00,Wandsworth, PedalCycle,2017
353026,51.463868,-0.132457,On Edgeley Road Near The Junction With Clapham High Street,2019-04-26,15:18:00,Lambeth, PedalCycle,2019
346060,51.463896,-0.132471,On Clapham High Street Near The Junction With Edgley Eoad,2019-01-07,07:37:00,Lambeth, PedalCycle,2019
365501,51.463897,-0.176553,On Plough Road Near The Junction With Grant Road,2019-10-21,07:05:00,Wandsworth, PedalCycle,2019
312714,51.463903,-0.300864,Church Road 25 metres south east of junction with Kew Road,2017-02-20,19:36:00,Richmond upon Thames, PedalCycle,2017
338936,51.463909,-0.307486,Twickenham Road 378 metres west of junction with Parkshot,2018-04-18,14:17:00,Richmond upon Thames, PedalCycle,2018
313829,51.46391,-0.358161,Heath Road 30 metres north of junction with Maswell Park Road,2017-11-09,21:50:00,Hounslow, PedalCycle,2017
729849,51.463914,-0.164948,On Lavender Sweep Near The Junction With Lavender Hill,2019-07-16,12:45:00,Wandsworth, PedalCycle,2019
362055,51.463927,-0.13221,On Clapham High Street 15 metres south of The Junction With Cato,2019-09-04,06:50:00,Lambeth, PedalCycle,2019
329860,51.463929,-0.18267,York Road junction with Usk Road Sw11,2018-03-25,10:18:00,Wandsworth, PedalCycle,2018
303365,51.463929,-0.18267,York Road junction with Usk Road,2017-03-29,13:00:00,Wandsworth, PedalCycle,2017
368571,51.463937,-0.177976,On Maysoule Road Near The Junction With Hope Road,2019-11-30,11:30:00,Wandsworth, PedalCycle,2019
328929,51.463942,-0.131994,Cato Road junction with Clapham High Street,2018-06-12,17:00:00,Lambeth, PedalCycle,2018
330395,51.463952,-0.24918,Arabella Drive junction with Priory Lane,2018-10-10,08:40:00,Wandsworth, PedalCycle,2018
674783,51.463954,-0.249324,Arabella Drive junction with Priory Lane,2017-07-06,22:00:00,Wandsworth, PedalCycle,2017
730620,51.46398,-0.307426,On Twickenham Road Near The Junction With Old Deer Ar Park,2019-07-26,14:16:00,Richmond upon Thames, PedalCycle,2019
671801,51.463981,-0.040718,Saint Asaph Road junction with Finland Road,2017-11-28,09:05:00,Lewisham, PedalCycle,2017
326950,51.464001,-0.012528,Molesworth Street 20 metres north of junction with Rennel Street,2018-09-26,08:05:00,Lewisham, PedalCycle,2018
330198,51.464011,-0.164815,Lavender Hill junction with Lavender Sweep,2018-07-21,09:05:00,Wandsworth, PedalCycle,2018
330599,51.464015,-0.182378,York Road Sw18 70 metres north of junction with Usk Road,2018-12-17,14:35:00,Wandsworth, PedalCycle,2018
674702,51.464019,-0.182666,York Road junction with Usk Road,2017-06-07,08:28:00,Wandsworth, PedalCycle,2017
303212,51.46402,-0.16539,Lavender Hill junction with Falcon Lane,2017-01-21,22:10:00,Wandsworth, PedalCycle,2017
348333,51.464046,-0.164785,On Lavender Sweep Near The Junction With Lavender Hill,2019-02-09,10:30:00,Wandsworth, PedalCycle,2019
350657,51.464075,-0.182232,On York Road 25 metres north of The Junction With Usk Road,2019-03-07,07:55:00,Wandsworth, PedalCycle,2019
329069,51.464076,-0.10118,Milkwood Road junction with Hinton Road,2018-07-20,07:50:00,Lambeth, PedalCycle,2018
312806,51.464087,-0.234203,Upper Richmond Road junction with Woodborough Road,2017-05-25,09:10:00,Richmond upon Thames, PedalCycle,2017
672642,51.464096,-0.074833,Oglander Road junction with 0,2017-08-11,13:34:00,Southwark, PedalCycle,2017
675307,51.464101,-0.164811,Lavender Hill junction with Lavender Sweep,2017-10-30,13:20:00,Wandsworth, PedalCycle,2017
356919,51.464118,-0.270653,On Upper Richmond Road Near The Junction With Sheen Gate Gardens,2019-06-21,17:40:00,Richmond upon Thames, PedalCycle,2019
673056,51.464136,-0.13285,Edgeley Road 30 metres north of junction with Clapham High Street,2017-01-27,12:20:00,Lambeth, PedalCycle,2017
339083,51.464159,-0.269183,South Circular Road 10 metres south west of junction with Penrhyn Cresent,2018-08-08,07:10:00,Richmond upon Thames, PedalCycle,2018
329455,51.464166,-0.101176,Milkwood Road junction with Hinton Road,2018-11-09,16:30:00,Lambeth, PedalCycle,2018
330451,51.464173,-0.163657,Lavender Hill junction with Altenburg Gardens,2018-10-28,00:05:00,Wandsworth, PedalCycle,2018
351227,51.464177,-0.163369,On Lavender Hill Near The Junction With Sisters Avenue,2019-03-28,20:04:00,Wandsworth, PedalCycle,2019
672681,51.464211,-0.087353,Champion Hill junction with Champion Hill,2017-10-02,09:30:00,Southwark, PedalCycle,2017
338948,51.464254,-0.306466,Twickenham Road 21 metres north of junction with N/A,2018-04-29,10:30:00,Richmond upon Thames, PedalCycle,2018
328762,51.46426,-0.129389,Bedford Road junction with Lendal Terrace,2018-05-01,07:15:00,Lambeth, PedalCycle,2018
354178,51.464262,-0.213119,On Putney Bridge Road Near The Junction With Burstock Road,2019-05-13,18:15:00,Wandsworth, PedalCycle,2019
329750,51.464262,-0.163653,Lavender Hill junction with Altenburg Gardens,2018-02-13,07:35:00,Wandsworth, PedalCycle,2018
367198,51.464265,-0.381686,On Staines Road 10 metres west of The Junction With Midsummer Avenue,2019-11-13,04:15:00,Hounslow, PedalCycle,2019
312674,51.464265,-0.276377,Upper Richmond Road west junction with Clifford Avenue,2017-01-24,17:40:00,Richmond upon Thames, PedalCycle,2017
328716,51.464273,-0.141482,Old Town 60 metres north of junction with Old Town The Nearest Classified Road Was The,2018-04-20,14:55:00,Lambeth, PedalCycle,2018
362006,51.46429,-0.131231,Location Uncertain Aristotle Road 21 metres north of The Junctio,2019-09-03,19:30:00,Lambeth, PedalCycle,2019
328919,51.46429,-0.13126,Aristotle Road junction with Clapha High Street,2018-06-10,15:20:00,Lambeth, PedalCycle,2018
302998,51.46429,-0.13126,Clapham High Street junction with Aristotle Road,2017-11-15,17:55:00,Lambeth, PedalCycle,2017
366127,51.464305,-0.274778,On Upper Richmond Road west Near The Junction With Graemesdyke Ro,2019-10-30,08:35:00,Richmond upon Thames, PedalCycle,2019
674601,51.46431,-0.213319,Putney Bridge Road junction with Burstock Road,2017-04-14,06:50:00,Wandsworth, PedalCycle,2017
357218,51.464311,-0.163306,On Lavender Hill 30 metres east of The Junction With Dorothy Road,2019-06-25,08:40:00,Wandsworth, PedalCycle,2019
351758,51.464327,-0.382331,On Staines Road Near The Junction With Munster Avenue Hounslow,2019-04-04,23:35:00,Hounslow, PedalCycle,2019
329452,51.464355,-0.129673,Lendal Terrace junction with Bedford Road,2018-11-08,07:55:00,Lambeth, PedalCycle,2018
362141,51.464363,-0.18163,On York Road Near The Junction With Wynter Street,2019-09-05,15:49:00,Wandsworth, PedalCycle,2019
674844,51.464365,-0.181789,York Road junction with Wynter Street,2017-06-23,18:23:00,Wandsworth, PedalCycle,2017
355480,51.464393,-0.101282,On Hinton Road Near The Junction With Wanless Road,2019-06-01,21:45:00,Lambeth, PedalCycle,2019
673599,51.464398,-0.115563,Stockwell Avenue 25 metres south of junction with Bellefields Road,2017-06-21,08:24:00,Lambeth, PedalCycle,2017
328526,51.464403,-0.101353,Hinton Road junction with Wanless Road,2018-02-20,07:45:00,Lambeth, PedalCycle,2018
674981,51.464417,-0.162063,Lavender Hill Sw11 junction with Latchmere Road,2017-09-10,16:58:00,Wandsworth, PedalCycle,2017
326849,51.464446,-0.014927,Loampit Vale junction with Elmira Street,2018-07-17,08:30:00,Lewisham, PedalCycle,2018
328442,51.46445,-0.141331,Old Town junction with Scouts Lane,2018-01-29,09:45:00,Lambeth, PedalCycle,2018
329772,51.464453,-0.181641,York Road junction with Wynter Street,2018-02-20,07:30:00,Wandsworth, PedalCycle,2018
312947,51.464461,-0.302139,Parkshot junction with Clarence Street Richmond,2017-09-12,09:04:00,Richmond upon Thames, PedalCycle,2017
352198,51.464495,0.094894,On Welling Way Near The Junction With Bellegrove Road,2019-04-12,09:27:00,Bexley, PedalCycle,2019
674726,51.464495,-0.2136,Putney Bridge Road junction with Brewhouse Lane,2017-06-13,22:21:00,Wandsworth, PedalCycle,2017
339805,51.464502,-0.381318,Staines Road junction with Cranbrook Road,2018-09-10,18:10:00,Hounslow, PedalCycle,2018
328157,51.46452,-0.067761,Dewar Street junction with Kinsale Street,2018-10-27,10:50:00,Southwark, PedalCycle,2018
360180,51.464524,-0.014737,On Loampit Hill 10 metres south of The Junction With Elmira Stree,2019-08-06,07:50:00,Lewisham, PedalCycle,2019
300377,51.464531,-0.014636,Loampit Vale junction with Thurston Road,2017-08-21,08:38:00,Lewisham, PedalCycle,2017
329139,51.464535,-0.101736,Wellfit Street junction with Hinton Road,2018-08-04,16:00:00,Lambeth, PedalCycle,2018
326447,51.464536,-0.014923,Loampit Vale junction with Thurston Road,2018-02-19,20:30:00,Lewisham, PedalCycle,2018
726459,51.464548,-0.236733,On Upper Richmond Road Near The Junction With Gipsy Lane,2019-05-30,17:45:00,Richmond upon Thames, PedalCycle,2019
729348,51.464548,-0.236704,On Upper Richmond Road Near The Junction With Gypsy Lane,2019-07-04,07:40:00,Richmond upon Thames, PedalCycle,2019
328453,51.464557,-0.131105,Voltaire Road junction with Clapham High Street,2018-01-31,07:33:00,Lambeth, PedalCycle,2018
673844,51.464561,-0.103319,Shakespeare Road junction with Coldhabour Lane,2017-09-03,00:05:00,Lambeth, PedalCycle,2017
363781,51.464569,-0.236919,On Upper Richmond Road Near The Junction With Gipsy Lane,2019-09-27,12:15:00,Richmond upon Thames, PedalCycle,2019
354191,51.464575,-0.236732,On Gipsy Lane Near The Junction With Putney Park Lane,2019-05-13,19:50:00,Richmond upon Thames, PedalCycle,2019
313941,51.464576,-0.360728,Inwood Road junction with Layton Road Hounslow,2017-12-27,08:54:00,Hounslow, PedalCycle,2017
339545,51.464578,-0.360872,Inwood Road junction with Pownall Gardens,2018-05-01,08:00:00,Hounslow, PedalCycle,2018
300522,51.464578,0.008976,Lee Road junction with Lee Terrace,2017-10-19,07:41:00,Lewisham, PedalCycle,2017
326384,51.464581,0.008832,Tranquil Vale junction with Lee Terrace,2018-01-12,18:00:00,Lewisham, PedalCycle,2018
729948,51.464585,-0.236818,On Upper Richmond Road Near The Junction With Gipsy Lane,2019-07-15,19:00:00,Richmond upon Thames, PedalCycle,2019
354923,51.464593,-0.248709,On Woking Close Near The Junction With Upper Richmond Road,2019-05-23,18:00:00,Richmond upon Thames, PedalCycle,2019
330620,51.464594,-0.243973,Roehampton Lane 21 metres north of junction with Roehampton Lane The Nearest Classifie,2018-11-02,18:00:00,Wandsworth, PedalCycle,2018
312791,51.464604,-0.238646,Upper Richmond Road junction with Dover House Road,2017-04-22,13:20:00,Richmond upon Thames, PedalCycle,2017
362096,51.464614,-0.236918,On Upper Richmond Road Near The Junction With Gipsy Lane,2019-09-05,07:30:00,Richmond upon Thames, PedalCycle,2019
360462,51.464647,-0.05916,On Nunhead Lane Near The Junction With Nunhead Grove,2019-08-10,13:18:00,Southwark, PedalCycle,2019
339440,51.464652,-0.327902,Worple Road junction with Cleveland Road,2018-03-28,08:02:00,Hounslow, PedalCycle,2018
312860,51.464662,-0.266717,Sheen Lane junction with Upper Richmond Road west,2017-07-05,17:50:00,Richmond upon Thames, PedalCycle,2017
339098,51.464665,-0.26686,Upper Richmond Road west London Sw14 junction with Sheen Lane,2018-08-24,07:20:00,Richmond upon Thames, PedalCycle,2018
326698,51.464667,-0.044143,St Asaph Road Se4 junction with Avignon Road,2018-06-13,10:45:00,Lewisham, PedalCycle,2018
313365,51.464668,-0.360869,Pownall Gardens junction with Layton Road,2017-05-02,07:30:00,Hounslow, PedalCycle,2017
339048,51.464691,-0.238498,Upper Richmond Road junction with Dover House Road,2018-07-15,09:52:00,Richmond upon Thames, PedalCycle,2018
312850,51.464691,-0.238498,Upper Richmond Road junction with Dover House Road,2017-06-23,09:30:00,Richmond upon Thames, PedalCycle,2017
312837,51.464694,-0.238642,Upper Richmond Road junction with Dover House Road,2017-06-08,17:15:00,Richmond upon Thames, PedalCycle,2017
330259,51.464714,-0.181055,York Road junction with Mendip Road,2018-08-10,18:00:00,Wandsworth, PedalCycle,2018
361063,51.464726,-0.300517,On Kew Road Near The Junction With Twickenham Road,2019-08-20,08:08:00,Richmond upon Thames, PedalCycle,2019
329414,51.46473,-0.130666,Clapham High Street junction with Guaden Road,2018-10-26,09:05:00,Lambeth, PedalCycle,2018
671848,51.464745,-0.016642,Lewisham Way Se13 junction with Swanton Court Jerrard Street,2017-12-19,13:30:00,Lewisham, PedalCycle,2017
339659,51.464747,-0.353668,Heath Road junction with Atcham Road,2018-06-11,16:30:00,Hounslow, PedalCycle,2018
671807,51.464747,-0.016786,Loampit Vale junction with Jerrard Street,2017-12-02,16:06:00,Lewisham, PedalCycle,2017
300572,51.464747,-0.016786,Loampit Vale junction with Jerrard Street,2017-10-19,15:18:00,Lewisham, PedalCycle,2017
329984,51.46475,-0.160322,Town Hall Road junction with Lavender Hill,2018-05-16,09:35:00,Wandsworth, PedalCycle,2018
346320,51.464752,-0.266713,On Upper Richmond Road west London Sw14 Near The Junction With south of,2019-01-10,08:30:00,Richmond upon Thames, PedalCycle,2019
338994,51.464754,-0.266857,Upper Richmond Road west junction with Sheen Lane,2018-05-14,08:45:00,Richmond upon Thames, PedalCycle,2018
327017,51.464762,-0.016612,Lewisham Way junction with Jerrard Street,2018-10-26,17:16:00,Lewisham, PedalCycle,2018
370583,51.464765,-0.130621,Location Uncertain Clapham High Street,2019-12-30,07:50:00,Lambeth, PedalCycle,2019
362271,51.464765,-0.130578,On Clapham High Street Near The Junction With Gauden Road,2019-09-07,14:23:00,Lambeth, PedalCycle,2019
352898,51.46477,-0.130362,On Clapham Road Near The Junction With Gauden Road,2019-04-24,18:26:00,Lambeth, PedalCycle,2019
724436,51.4648,-0.130533,On Clapham High Street Junction With Gauden Road,2019-04-30,18:30:00,Lambeth, PedalCycle,2019
350745,51.464809,-0.214782,On Putney High Street Near The Junction With Putney Bridge Road,2019-03-21,06:45:00,Wandsworth, PedalCycle,2019
300455,51.464812,-0.036651,Brockley Cross 60 metres north of junction with Coulgate Street,2017-09-24,11:35:00,Lewisham, PedalCycle,2017
328979,51.46482,-0.130662,Gauden Road junction with Gauden Road,2018-06-26,08:45:00,Lambeth, PedalCycle,2018
326525,51.464835,-0.016638,Jerrard Street junction with Loampit Vale,2018-03-23,19:00:00,Lewisham, PedalCycle,2018
699185,51.464851,-0.066019,Scylla Road junction with Peckham Rye,2018-09-19,14:00:00,Southwark, PedalCycle,2018
673639,51.46486,-0.130373,Clapham High Street 10 metres north east of junction with Gauden Road,2017-07-03,21:40:00,Lambeth, PedalCycle,2017
329505,51.464869,-0.100139,Herne Hill Road junction with Wanless Road,2018-11-02,17:15:00,Lambeth, PedalCycle,2018
367513,51.464879,-0.239628,On Upper Richmond Road 5 metres west of The Junction With Marrick,2019-11-16,12:46:00,Richmond upon Thames, PedalCycle,2019
352583,51.464881,-0.265081,On Upper Richmond Road west Near The Junction With Richmond Park,2019-04-18,11:05:00,Richmond upon Thames, PedalCycle,2019
673012,51.464887,-0.146208,St Alphonsus Road junction with Abbeville Road,2017-01-13,13:45:00,Lambeth, PedalCycle,2017
335624,51.46489,0.128919,Brampton Road junction with Fairlawn Avenue,2018-04-19,16:20:00,Bexley, PedalCycle,2018
339179,51.464893,-0.23993,Upper Richmond Road 34 metres west of junction with Putney Park Avenue,2018-06-30,13:06:00,Richmond upon Thames, PedalCycle,2018
356013,51.464895,-0.130314,On Clapham High Street Near The Junction With Gauden Road,2019-06-09,15:30:00,Lambeth, PedalCycle,2019
309516,51.464895,0.128631,Brampton Road junction with Fairlawn Avenue,2017-10-21,13:00:00,Bexley, PedalCycle,2017
328736,51.464905,-0.130371,Clapham High Street junction with Cranmer Court,2018-04-24,09:15:00,Lambeth, PedalCycle,2018
361254,51.464917,-0.187828,On Wandsworth Bridge Road 150 metres north of The Junction With P,2019-08-23,11:10:00,Wandsworth, PedalCycle,2019
364647,51.464972,-0.066273,On Scylla Road Near The Junction With Peckham Rye,2019-10-09,08:15:00,Southwark, PedalCycle,2019
312932,51.464981,-0.240445,Upper Richmond Road junction with Putney Park Avenue,2017-08-24,08:45:00,Richmond upon Thames, PedalCycle,2017
339667,51.465005,-0.411532,Causeway 50 metres south of junction with Gerling Way,2018-07-05,07:45:00,Hounslow, PedalCycle,2018
356805,51.46502,0.092212,On Wickham Street Near The Junction With N/A,2019-06-20,09:45:00,Bexley, PedalCycle,2019
312687,51.465022,-0.248563,Upper Richmond Road junction with Priory Lane,2017-01-21,15:30:00,Richmond upon Thames, PedalCycle,2017
312849,51.465022,-0.248563,Upper Richmond Road junction with Priory Lane,2017-06-18,01:00:00,Richmond upon Thames, PedalCycle,2017
724473,51.465049,-0.248533,On Upper Richmond Road Near The Junction With Priory Lane,2019-05-01,18:27:00,Richmond upon Thames, PedalCycle,2019
312693,51.465049,-0.299238,Lower Mortlake Road junction with Kew Road,2017-02-05,14:22:00,Richmond upon Thames, PedalCycle,2017
718598,51.465054,-0.24826,On Upper Richmond Road London Sw15 Near The Junction With Priory,2019-01-30,09:05:00,Richmond upon Thames, PedalCycle,2019
730595,51.465064,-0.248389,On Upper Richmond Road Near The Junction With Priory Lane,2019-07-26,08:11:00,Richmond upon Thames, PedalCycle,2019
363643,51.465075,-0.260568,On Upper Richmond Road west London Sw14 Near The Junction With G,2019-09-20,17:30:00,Richmond upon Thames, PedalCycle,2019
367732,51.465085,-0.241924,On Upper Richmond Road 27 metres west of The Junction With Dunger,2019-11-18,17:50:00,Richmond upon Thames, PedalCycle,2019
345915,51.465106,-0.248171,On Upper Richmond Road Near The Junction With Priory Lane,2019-01-03,12:30:00,Richmond upon Thames, PedalCycle,2019
339066,51.465107,-0.242225,South Circular Road London Sw15 junction with Queens Ride,2018-07-23,19:06:00,Richmond upon Thames, PedalCycle,2018
338993,51.465133,-0.243952,Upper Richmond Road junction with Roehampton Lane,2018-06-11,08:07:00,Richmond upon Thames, PedalCycle,2018
330411,51.465141,-0.214726,Putney High Street 8 metres south of junction with Weimar Street,2018-10-16,07:00:00,Wandsworth, PedalCycle,2018
328566,51.465143,-0.100415,Herne Hill Road junction with Hardess Street,2018-03-06,06:30:00,Lambeth, PedalCycle,2018
367171,51.465202,-0.157626,On Lavender Hill 10 metres north of The Junction With Sugden Road,2019-11-11,20:17:00,Wandsworth, PedalCycle,2019
312839,51.465221,-0.243805,Upper Richmond Road junction with Roehampton Lane,2017-06-14,19:43:00,Richmond upon Thames, PedalCycle,2017
674552,51.465228,-0.214507,Putney High Street junction with Wiemar Street,2017-04-17,13:20:00,Wandsworth, PedalCycle,2017
313026,51.465231,-0.244524,Upper Richmond Road 20 metres west of junction with Roehampton Lane,2017-11-11,01:02:00,Richmond upon Thames, PedalCycle,2017
330003,51.465242,-0.180314,York Road 21 metres north of junction with York Road The Nearest Classified Road Was T,2018-05-19,10:00:00,Wandsworth, PedalCycle,2018
312755,51.465243,-0.25129,Upper Richmond Road west junction with Priests Bridge,2017-04-13,12:20:00,Richmond upon Thames, PedalCycle,2017
360990,51.465252,-0.254299,On Upper Richmond Road west Near The Junction With Priests Bridge,2019-08-19,08:40:00,Richmond upon Thames, PedalCycle,2019
313656,51.465255,-0.416706,Green Man Lane 300 metres west of junction with Causeway,2017-09-01,18:00:00,Hounslow, PedalCycle,2017
339618,51.465261,-0.377692,Staines Road 28 metres east of junction with Wellington Road south The Nearest Classi,2018-06-16,16:25:00,Hounslow, PedalCycle,2018
673800,51.465277,-0.103145,Coldharbour Lane junction with Belinda Road,2017-08-18,09:43:00,Lambeth, PedalCycle,2017
327073,51.465279,-0.016331,Jerrard Street junction with Loampit Vale,2018-11-13,15:50:00,Lewisham, PedalCycle,2018
326740,51.465297,0.009008,Blackheath Village Road junction with Independants Road,2018-06-29,10:05:00,Lewisham, PedalCycle,2018
326506,51.465298,-0.017986,Loampit Vale 10 metres south east of junction with Algernon Road,2018-03-21,08:00:00,Lewisham, PedalCycle,2018
363708,51.465302,-0.243816,On Upper Richmond Road Near The Junction With Rocks Lane,2019-09-26,09:00:00,Richmond upon Thames, PedalCycle,2019
339151,51.465326,-0.305994,Pools On The Park 55 metres north of junction with Twickenham Road,2018-10-01,12:08:00,Richmond upon Thames, PedalCycle,2018
313663,51.465349,-0.377544,Staines Road 30 metres east of junction with Wellington Road south The Nearest Classi,2017-09-03,19:18:00,Hounslow, PedalCycle,2017
326809,51.465375,-0.038066,Endwell Road junction with Mantle Road,2018-07-05,08:15:00,Lewisham, PedalCycle,2018
362655,51.465391,-0.018183,On Loampit Vale Near The Junction With Algernon Rpad,2019-09-10,07:50:00,Lewisham, PedalCycle,2019
356613,51.465397,-0.011071,On Lewisham Road Near The Junction With Granville Park,2019-06-18,09:25:00,Lewisham, PedalCycle,2019
330302,51.465417,-0.180019,York Road junction with Hope Street,2018-08-29,18:56:00,Wandsworth, PedalCycle,2018
313552,51.465431,-0.364009,Hanworth Road junction with Bell Road,2017-07-09,17:50:00,Hounslow, PedalCycle,2017
361909,51.465437,-0.038006,On Endwell Road Near The Junction With Mantle Road,2019-09-02,16:05:00,Lewisham, PedalCycle,2019
328758,51.465437,-0.107458,Barrington Road junction with St James Crescent,2018-04-30,13:30:00,Lambeth, PedalCycle,2018
364733,51.465456,-0.038077,On Endwell Road Near The Junction With Mantle Road,2019-10-04,10:00:00,Lewisham, PedalCycle,2019
354129,51.465469,-0.011096,On Lewisham Road Near The Junction With Granville Park,2019-05-02,08:20:00,Lewisham, PedalCycle,2019
674998,51.465507,-0.180016,York Road junction with Hope Street,2017-09-15,23:15:00,Wandsworth, PedalCycle,2017
328956,51.465521,-0.129482,Clapham Road junction with Landor Road,2018-06-13,07:45:00,Lambeth, PedalCycle,2018
339735,51.465521,-0.364006,Hanworth Road junction with Bell Road Hounslow,2018-08-08,13:16:00,Hounslow, PedalCycle,2018
328764,51.465523,-0.129626,Clapham Road 20 metres south of junction with Clapham Road,2018-05-01,18:00:00,Lambeth, PedalCycle,2018
339029,51.465528,-0.276618,Clifford Avenue junction with Langdale Place,2018-07-03,22:10:00,Richmond upon Thames, PedalCycle,2018
367792,51.465533,-0.179986,On York Road Near The Junction With Hope Street,2019-11-20,17:25:00,Wandsworth, PedalCycle,2019
329580,51.465547,-0.103134,Coldharbour Lane Sw9 junction with Loughbourough Road,2018-12-11,17:17:00,Lambeth, PedalCycle,2018
361002,51.465585,-0.127305,On Landor Road 47 metres east of The Junction With Atherfold Road,2019-06-27,17:21:00,Lambeth, PedalCycle,2019
339152,51.465613,-0.288564,Manor Road Richmond Tw9 junction with Manor Grove,2018-10-06,16:09:00,Richmond upon Thames, PedalCycle,2018
300619,51.465622,-0.015308,Thurston Road junction with Booth Court,2017-11-17,07:20:00,Lewisham, PedalCycle,2017
326842,51.465626,-0.015596,Thurston Road junction with Retail Park Jerrard Street,2018-08-07,18:30:00,Lewisham, PedalCycle,2018
349476,51.465636,-0.018806,On Loampit Hill Near The Junction With Elswick Road,2019-02-27,18:00:00,Lewisham, PedalCycle,2019
673839,51.465657,-0.126741,Landor Road junction with Willingto Road,2017-08-12,22:50:00,Lambeth, PedalCycle,2017
346194,51.465665,-0.018934,On Loampit Hill Near The Junction With Elswick Road,2019-01-09,17:45:00,Lewisham, PedalCycle,2019
672658,51.465669,-0.082973,Grove Hill Road junction with Camberwell Grove,2017-09-24,10:17:00,Southwark, PedalCycle,2017
329917,51.465674,-0.214274,Putney High Street junction with Lower Richmond Road,2018-04-23,08:40:00,Wandsworth, PedalCycle,2018
300303,51.465703,-0.036181,Shardeloes Road junction with Brockley Cross,2017-07-24,09:00:00,Lewisham, PedalCycle,2017
339207,51.465706,-0.240187,Queen's Ride 100 metres east of junction with Upper Richmond Road,2018-11-05,09:22:00,Richmond upon Thames, PedalCycle,2018
673127,51.465765,-0.116658,Stockwell Road junction with Chantrey Road,2017-01-30,18:10:00,Lambeth, PedalCycle,2017
330350,51.465772,-0.179717,York Road junction with Gartons Way,2018-09-19,09:40:00,Wandsworth, PedalCycle,2018
729841,51.465782,-0.154508,On Lavender Hill Near The Junction With Rush Hill Road,2019-07-15,17:20:00,Wandsworth, PedalCycle,2019
368794,51.465786,-0.276464,On Clifford Avenue Near The Junction With St Leonards Road,2019-12-03,08:52:00,Richmond upon Thames, PedalCycle,2019
338985,51.465795,-0.276463,Clifford Avenue junction with St Leonards Road,2018-05-17,18:15:00,Richmond upon Thames, PedalCycle,2018
326540,51.465811,-0.015876,Thurston Road junction with Jerrard Street,2018-04-06,08:40:00,Lewisham, PedalCycle,2018
718372,51.465828,-0.081152,On Grove Hill Road Near The Junction With N/A,2019-01-27,17:45:00,Southwark, PedalCycle,2019
313513,51.465833,-0.373496,Benson Close (N-S Arm) 50 metres north of junction with Benson Close (E-W Arm),2017-07-06,18:30:00,Hounslow, PedalCycle,2017
326566,51.465836,0.009032,Blackheath Village junction with Blackheath Grove,2018-04-17,18:52:00,Lewisham, PedalCycle,2018
326877,51.465836,0.009032,Blackheath Village junction with Blackheath Grove,2018-08-23,17:35:00,Lewisham, PedalCycle,2018
339925,51.465855,-0.375079,Staines Road junction with Inverness Road,2018-10-29,18:20:00,Hounslow, PedalCycle,2018
340034,51.465868,-0.422156,Steam Farm Lane junction with Hatton Road,2018-12-07,17:30:00,Hounslow, PedalCycle,2018
326126,51.465877,0.030154,Rochester Way 15 metres north of junction with Kidbrooke Way,2018-09-19,18:50:00,Greenwich, PedalCycle,2018
698914,51.465934,-0.049992,Saint Asaph Road junction with Ivydale Road,2018-06-30,19:46:00,Southwark, PedalCycle,2018
330080,51.465941,-0.214119,Brewhouse Lane junction with Lower Richmond Road,2018-06-15,20:00:00,Wandsworth, PedalCycle,2018
352851,51.465999,-0.050105,On Ivydale Road Near The Junction With St Asaph Road,2019-04-24,10:10:00,Southwark, PedalCycle,2019
326578,51.466011,-0.043798,Avignon Road Se4 junction with Drakefell Road,2018-04-24,07:15:00,Lewisham, PedalCycle,2018
302995,51.466039,-0.116935,Stockwell Road junction with Chantry Road,2017-11-01,22:20:00,Lambeth, PedalCycle,2017
327027,51.466046,-0.043739,Drakefell Road junction with Avingnon Road,2018-10-29,09:31:00,Lewisham, PedalCycle,2018
330334,51.46606,-0.16934,Falcon Road junction with Grant Road,2018-09-12,22:00:00,Wandsworth, PedalCycle,2018
728992,51.466071,-0.238143,On Queen's Ride Near The Junction With Gipsy Lane,2019-07-03,18:30:00,Richmond upon Thames, PedalCycle,2019
329685,51.466072,-0.152927,Lavender Hill junction with Ashley Crescent,2018-01-19,20:45:00,Wandsworth, PedalCycle,2018
330135,51.466077,-0.153214,Lavender Hill Sw11 junction with Ashley Crescent,2018-05-14,18:40:00,Wandsworth, PedalCycle,2018
313177,51.466114,-0.37435,Staines Road junction with Cromwell Road,2017-01-28,16:25:00,Hounslow, PedalCycle,2017
356890,51.466118,-0.214472,On Lower Richmond Road Near The Junction With Lower Richmond Road,2019-06-21,15:55:00,Wandsworth, PedalCycle,2019
673731,51.466126,-0.150621,Cedars Road junction with Lavender Hill,2017-07-23,16:10:00,Lambeth, PedalCycle,2017
365166,51.466135,-0.152938,On Lavender Hill Near The Junction With Ashley Crescent,2019-10-16,08:01:00,Wandsworth, PedalCycle,2019
354576,51.466136,-0.113447,On Brixton Road Near The Junction With St John Crecent,2019-05-19,09:55:00,Lambeth, PedalCycle,2019
328513,51.466153,-0.101669,Coldharbour Lane junction with Herne Hill Road,2018-02-17,14:25:00,Lambeth, PedalCycle,2018
